occupation,count
Porting Clerk G.P.O.,1
Porting Establish,1
Porting Establishment,1
Portland Cement maker,1
Portman Van Maker,1
Portman lone Maker,1
Portmant?an Mola,1
Portmantean Machinist,1
Portmanteau Maker Master,1
Portmanteau and Trunk Manufacturer,1
Portmanters Maker,1
Portmanteu Maker,1
Portmantew Maker,1
Portmantrace,1
Portmantue Maker,1
Portmanufacture,1
Portmartean Maker,1
Portmaster,1
Portmontur Maker,1
Portor Grocers,1
Portor Painting Contrater,1
Portor Unemployer,1
Portor in Shop,1
Portormaid-Domestic Servant,1
Portrait - Artist,1
Portrait Painter Commercial Traveller,1
Portrait Painter Secretary and Member Royal Hibernian Academy,1
Portrait Painting,1
Portrant Painter R.H.A,1
Portrat Printer,1
Portrers,1
Portress (Dispensary),1
Portress Guiness Buildings,1
Possinestress,1
Post,1
Post - Master,1
Post Bay,1
Post Boy (G.P.O),1
Post Boy (Omagh P. O),1
Post Boy Antilary,1
Post Boy Castleton,1
Post Boy Domestic,1
Post Boy Flax Mills,1
Post Boy G.P.O,1
Post Boy Rural,1
Post Boy and Farmers Son,1
Post Boy and Labourer,1
Post Boy and Schollar,1
Post Boy and Shoemaker,1
Post Boy at off Omagh,1
Post Boy for Linen Warehouse,1
Post Boy for Spinning Mill,1
Post Boy in Thread Factory Mill Worker,1
Post Boys M.,1
Post Car Man,1
Post Car Proprieter,1
Post Car Proprietor,1
Post Car Proprioter,1
Post Carr Owner,1
Post Curer,1
Post Deliverer,1
Post Delivery,1
Post Ker Labour,1
Post Labor,1
Post Letter Carrer,1
Post Letter Carrier,1
Post Life Guards,1
Post Maid Domestic Servant,1
"Post Man ""GPO""",1
Post Man Asst.,1
Post Man Aux,1
Post Man Child,1
Post Man G R O,1
Post Man GPO,1
Post Man Letter Carrier G.R.O,1
Post Man Pensioner,1
Post Man Rurals,1
Post Man S P O,1
Post Man Shronowen,1
Post Man Unemployed,1
Post Man and Letter Carrier,1
Post Man in G. P. O,1
Post Man on Pension,1
Post Man to H M S,1
Post Man's Wife,1
Post Man's Wife and Housekeeper,1
"Post Man, Rural",1
Post Man-Rural Auxiliary,1
Post Man: Assurance Agent-Jewellery Agent,1
Post Mans Daughter,1
Post Mans Wife,1
Post Master Ballina and Grocer,1
Post Master Farmer and R I C Pensioner,1
Post Master Farmer's Son,1
Post Master Fisherman and Farmer,1
Post Master Grocer and Carpenter,1
Post Master Labore,1
Post Master Shop Keeper,1
Post Master and Asst. Ed. and Farmers Daughter,1
Post Master and Asst. Ed. and Farmers Son,1
Post Master and Shopkeeper,1
Post Mastress,1
Post Mastress's Law,1
Post Mesenger,1
Post Messengar,1
Post Mis,1
Post Misteres,1
Post Mistess,1
Post Mistins,1
Post Mistrees,1
Post Mistress (Hotel Keeper),1
Post Mistress Retired,1
Post Mistress and Draper,1
Post Mistress and Dress Maker,1
Post Mistress and Dressmaker,1
Post Mistress and Farmer's Daughter,1
Post Mistress and Shopkeeper,1
Post Mistriss,1
Post O Messenger,1
Post O Pensioner,1
Post O. Assistant,1
Post O. Messenger,1
Post Off Messenger,1
Post Offic Clerk,1
Post Offic Sorter,1
Post Offic Wire Mcht,1
Post Office (Apprentice),1
Post Office (Clerk),1
Post Office Ag S C and T,1
Post Office Apprentice,1
Post Office Assist Unemployed,1
Post Office Assistan,1
Post Office Assistant Domestic,1
Post Office Assistant Surveyor,1
Post Office Assistant and Telegraphics,1
Post Office Assistant and Telegraphist,1
Post Office Assists,1
Post Office Asstn,1
Post Office Boy Rural,1
Post Office Business,1
Post Office Care Taker,1
Post Office Charwoman,1
Post Office Clarke,1
Post Office Clerk Civil Service,1
Post Office Clerk Supernnuated,1
Post Office Clerk Temporary,1
Post Office Clerk Unemployment,1
Post Office Clk,1
Post Office Deliverer,1
Post Office Driver,1
Post Office Dublin,1
Post Office Employee (Civil Service),1
Post Office Girl Clerk,1
Post Office Labourer,1
Post Office Land,1
Post Office Letter Carrer,1
Post Office Letter Deliverer,1
Post Office Linesman,1
Post Office Mail Guard,1
Post Office Man,1
Post Office Messager,1
Post Office Messnger,1
Post Office Mistress and Farmer,1
Post Office Offical,1
Post Office Official (Clerk),1
Post Office Official (Pensioner),1
Post Office Official Mistress,1
Post Office Official Telegraph Department,1
Post Office Offocial,1
Post Office Oficial,1
Post Office Pensioner and Farmer,1
Post Office Retired,1
Post Office Rural Postman,1
Post Office S C and T,1
Post Office S.C and T.,1
Post Office S.Clerk and Telegr,1
Post Office Saving Bank Annuities and Deposits Retired Excise Officer,1
Post Office Seamer,1
Post Office Service (Letter Carrier),1
Post Office Service (Telegraph Boy),1
Post Office Shop Keeper and Farmer,1
Post Office Sorter and Telegraphist,1
Post Office Sorting C and T,1
Post Office Sorting Clerk,1
Post Office Sorting Clerk and Telegrpahist,1
Post Office Sorting and Telegraph Clerk,1
Post Office Srt,1
Post Office Superintendent Assistant,1
Post Office Telegraph Asst Supr,1
Post Office Telegraph Clerk,1
"Post Office Telegraph Clerk, Engineers Dept.",1
Post Office Telegraph Messenger,1
Post Office Telegraphist and Civil Service,1
Post Office Telegraphist and Sorter,1
Post Office Telegraphs Engineering Dept Sub Engineer,1
Post Office Telephone Clerk,1
Post Office Tellgraph Assistant,1
Post Office Wireman,1
Post Office and Draper's Assistant,1
Post Office and Drapery Assistant,1
Post Office and Shop Keeper,1
"Post Office, Clerk.",1
"Post Office, Entry Clerk",1
Post Office-Messenger,1
Post Office-S. C. and T.,1
Post Office. Assistant,1
Post Officer,1
Post Officer Learner,1
Post Officer Telegraph Engineer,1
Post Officer-Telegraph-Clerk,1
Post Offices Assistant,1
Post Offices Clerk,1
Post Official Post Man,1
Post Rate Collector,1
Post Woman,1
Post Working,1
Post and Tel Assist,1
Post office (Sorting),1
Post office Assts,1
Post office Official,1
Post office Pensioner,1
Post office Sorting Clerk and Telegraphist,1
Post office Sub Postmaster's Assistant,1
Post-Boy Letter Carrier,1
Post-Carrier,1
Post-Maid Domestic Srt.,1
Post-Man (Rural),1
Post-Man Rural,1
Post-Man S.Ro,1
Post-Man Unemployed,1
Post-Man and General Labourer,1
Post-Man-Rural,1
Post-Misses,1
Post-Offfice Asst.,1
Post-Office Messenger,1
Post-Office Pensioner,1
Post-Office Sub Post Man,1
Post-Office Telegraphist,1
Post:Man,1
Postal Annuity,1
Postal Assistant Telegraphist,1
Postal Assistant Unemployed,1
Postal Asst,1
Postal Card Service,1
Postal Clerk (Irish Speaker),1
Postal Clerk City Dublin,1
Postal Clerk G P O,1
Postal Clerk G.P.O.,1
Postal Clerk Retired,1
Postal Clerk Superannuated,1
Postal Clerk Telegraphist P.O,1
Postal Delivery,1
Postal Department,1
Postal Message Boy,1
Postal Messager,1
Postal Messenger and Scholar,1
Postal Offical,1
Postal Official Sorting Clerk G.P.O,1
Postal Pensioner and Insurance Agent,1
Postal Rural Messenger,1
Postal Service Postman,1
Postal Service Tels,1
Postal Sorter Telegraphist,1
Postal Telegh. Lineman,1
Postal Telegrap Clerk,1
Postal Telegraph,1
Postal Telegraph Clerk Left through Illhealth Unemployed at Present,1
Postal Telegraph Clerke,1
Postal Telegraph Dept Civil Servt (Retired),1
Postal Telegraph Engineer,1
Postal Telegraph Lineman,1
Postal Telegraph Linesman,1
Postal Telegraph Man,1
Postal Telegraph Mesc,1
Postal Telegraph clerk,1
Postal Tellegraph Stores,1
Postal and Clerk Telegraphist,1
Postal and Telegraph,1
Postal and Telegraph Assistant,1
Postal and Telegraph Clerke,1
Postal and Telegraph Official,1
Postal-Telegraph Asst,1
Postanistress,1
Postat Sorting Clerk,1
Postboy Auxiliary Rural,1
Postboy Baker,1
Postboy in Factory,1
Postboys,1
Postel Messenger,1
Posteman,1
Postemaster,1
Poster Baker,1
Poster Grocers,1
Poster in and Corporal Royal Res. Regt,1
Posterer,1
Postimistrs,1
Postin Manufacturer- Master,1
Posting Business,1
Posting Business-Master,1
Posting Car Maker,1
Posting Car Owner,1
Posting Carriage Proprietor and Carpenter,1
Posting Clerk and Telegrpst,1
Posting Eatablishment,1
Posting Eestablishment,1
Posting Establ.,1
Posting Establish Man,1
Posting Established,1
Posting Establishment Coachman,1
Posting Establishment and Car Owner,1
Posting and ?,1
Posting and Under to Ry,1
Postm ?,1
Postma?er ?aker,1
Postmaid Domestic Servt,1
Postmaker,1
Postman (Local),1
Postman (Pensioner),1
Postman (Post Officer),1
Postman (Unemployed),1
Postman - R. A.,1
Postman - Stamping,1
Postman A. O. D,1
Postman Acting Mail Messenger,1
Postman Auxilary R,1
Postman Civil Servant,1
Postman Civil unempyed,1
Postman Cork Dist,1
Postman D S,1
Postman Delivering Letters,1
Postman Domestic Sert,1
Postman Farm Labourer,1
Postman Free Delivery,1
Postman From Navy Pensioner,1
Postman G P C,1
"Postman G,P,O, Town",1
Postman G. P. O.,1
Postman G.O. Officer,1
Postman G.P.D,1
Postman G.P.O Dublin,1
Postman G.P.O Letter Carrier,1
Postman G.P.O and Sergeant Royal Munster Furnished Ponding Discharge,1
Postman G.P.S,1
Postman GPO Dublin,1
Postman General Post Office,1
Postman General Post Office Dublin,1
Postman General Postoffice,1
Postman Letter Carrier G.P.O,1
Postman Mail Car Driver,1
Postman Messenger,1
Postman Out of Employment,1
Postman Parcel Post Depot,1
Postman Penseoner,1
Postman Pensioner,1
Postman Postoffice,1
Postman R A,1
Postman R.F,1
Postman Rural Duty,1
Postman Rural Letter Carrier,1
Postman Sater,1
Postman Tea Maker,1
Postman Tram Co,1
Postman and Boot Maker,1
Postman and Butcher,1
Postman and C,1
Postman and Carpenter,1
Postman and Farmer Son,1
Postman and Farmers Son,1
Postman and Fisherman,1
Postman and General Servant,1
Postman and Hairdresser,1
Postman and Letter Deliverer,1
Postman and Merchant,1
Postman and Scholar,1
Postman and Shop Keeper,1
Postman and Tailor,1
Postman and farming,1
Postman of G. P. O.,1
Postman or Letter Carrier,1
Postman {Rural},1
"Postman, G.P.O. Belfast",1
"Postman, Naas. Bth.",1
Postman-H. M. G. P. O,1
Postman-Post Office,1
Postman-Rural Aux,1
Postmans,1
Postmantean Maker,1
Postmantress Maker,1
Postmaster (Civil Servt),1
Postmaster (Post Office),1
Postmaster (Sub),1
Postmaster ?,1
Postmaster Army Pensioner,1
Postmaster Asst,1
Postmaster Banbridge,1
Postmaster Belturbet Post Office,1
Postmaster Daughter,1
Postmaster Ed and Farmer,1
Postmaster Farmer,1
Postmaster Farmer and General ?,1
Postmaster Farmer and General Merchant Army Pensr,1
Postmaster Farmer and Publican,1
Postmaster General Post Office,1
Postmaster Grocer and Provision Dealer,1
Postmaster Grocer and Provisions,1
Postmaster Killarney,1
Postmaster Maker,1
Postmaster Postoffice,1
Postmaster Publican Grocer and Farmer,1
Postmaster Retired,1
Postmaster Retired Teacher,1
Postmaster Shop Keeper,1
Postmaster Shopkeeper Farmer,1
Postmaster Shopkeeper and c.,1
Postmaster Superannuated,1
Postmaster an Farmer,1
Postmaster and Bootmaker,1
Postmaster and C P S,1
Postmaster and Carpenter Sub-Master,1
Postmaster and Carpenter and Builder,1
Postmaster and Coy,1
Postmaster and Draper,1
Postmaster and Druggist,1
Postmaster and House Agent,1
Postmaster and Merchant Droprs Grocer,1
Postmaster and Pensioner,1
Postmaster and Printer,1
Postmaster and Watchmaker,1
Postmaster and Woollendraper,1
Postmaster of Armagh,1
Postmaster of Carlow,1
Postmaster of Cork Suporannuated,1
Postmaster of Dundalk,1
Postmaster of Infield,1
Postmaster's Assistant,1
"Postmaster, Grocer",1
Postmasters,1
Postmasters Grocer and Emigration Agent,1
Postmastress,1
Postmessenger,1
Postmestress,1
Postminten,1
Postmister,1
Postmisteres Asistant,1
Postmisteress,1
Postmistree,1
Postmistress (Asst),1
Postmistress (Unemployed),1
Postmistress Assistant,1
Postmistress Asst,1
Postmistress Dressmaker,1
Postmistress Grocer,1
Postmistress Shopkeeper,1
Postmistress Sub,1
Postmistress and General Grocer,1
Postmistress and Hotel Keeper,1
Postmistress and Householder,1
Postmistress and Publican,1
Postmistress and Shop-Keeper,1
Postmistress and Stationer,1
Postmistress of Monkstown,1
Postmistress or Clerk,1
Postmr. and Shopkeer,1
Postoffice (Clerk),1
Postoffice Asst.,1
Postoffice Asst. and Auxillary Pman,1
Postoffice Clerk Employed,1
Postoffice Keeper,1
Postoffice Learner,1
Postoffice Messanger,1
Postoffice Messenger,1
Postoffice Mistress,1
Postoffice Official Messenger,1
Postoffice S C and T,1
Postoffice Servant,1
Postoffice Sorter,1
Postoffice Sorting Clerk and Telegraphist,1
Postoffice Sorting Clerk and Telgt,1
Postoffice Superintendent Insurance Agent,1
Postoffice Telegraph Clerk,1
Postoffice and Shop Assistant,1
"Postoffice, S.C. and T.",1
Postoffice-Assistant,1
Postofficer Assistant,1
Postofficer Clerk,1
Postress in Dispensary,1
Postry Established,1
Posts Man,1
"Postulant in a Conovent, Health Failing, Home Since 14th August",1
Pot A Dish Licker,1
Pot Man,1
Pot Man Bleach Works,1
Pot man,1
Potato ?ay Merchant,1
Potato Factar,1
Potato Hy Iredern N.Shl. Teacher,1
Potato Manure Merchant,1
Potato Merchant Clerk,1
Potato Merchant and Car Proprietor,1
Potato Merchant and Wine and Spirit Merchant,1
Potato Merchants Porter,1
Potato Merct,1
Potato Salesman,1
Potato Weighmaster,1
Potato and Dealer,1
Potato-Vendor,1
Potatoe Factors Labour,1
Potatoe Farmer,1
Potatoe and Fish Merchant,1
Potatoe and Flour Merchant,1
Potatoe factor,1
Potatoi Dealer,1
Potatos Merchant,1
Potatre Dealer,1
Potats Dealer,1
Poteman Bleach Works,1
Poter Butchers,1
Poter in Wine Store,1
Potery Worker,1
Potier Pensioner,1
Potise Pensioner,1
Potmad,1
Potographer Artist,1
Pototoe Merchant,1
Pots Boy,1
Potter Belleek pottery,1
Potter and C,1
Potter's Assistant,1
Potter's-Son,1
Potter-Apprentice,1
Potter-Master,1
Potters,1
Potters Modeller,1
Potters Paintress,1
Pottery Kilnman,1
Pottery Manager,1
Pottery Manufatuer,1
Pottery Merchant,1
Pottery Mould Maker,1
Pottery Paintress,1
Pottery Warehouse Girl,1
Pottery Warehouseman,1
Pottery and Farmer,1
Pottler Loom Tuner (Woolen Factory),1
Pottry Dalier,1
Pottry Worker,1
Poulder's Labourer (Van),1
Pouler Town Tenter,1
Poulery Keeper,1
Poullaer,1
Poullier,1
Poultary Dealer,1
Poultener,1
Poulter Dealer,1
Poulter and Fishmonger,1
Poulteren,1
Poulterer (Excise),1
Poulterer Domestic,1
Poulterer Fishmonger,1
Poulterer Master,1
Poulterer Poultrer,1
Poulterer Unemployed,1
Poulterer Wife,1
Poulterer and Fruiterer,1
Poulterer's Labourer,1
Poulterer's Manager,1
"Poulterer, Master",1
Poultererer,1
Poultereress,1
Poulteres Assist,1
Poulteress Apprentice,1
Poulterier,1
Poultern,1
Poultery Maid Domestic Servant,1
Poultey Egg Merchant,1
Poultey Farmer,1
Poulthere,1
Poultiery Dealer,1
Poulting Merchant,1
Poultress,1
Poultry,1
Poultry - Dealer,1
Poultry Boy Domestic Servant,1
Poultry Daler,1
Poultry Dealers Helper,1
Poultry Dlr,1
Poultry Expert Congested Districts Board,1
Poultry Expert and Breeder,1
Poultry Exporter Magistrate,1
Poultry Farmer and Egg Merchant,1
Poultry Food Manufactory,1
Poultry Industry,1
Poultry Keeping Bee Keeping,1
Poultry Maid Domestic,1
Poultry Picker,1
Poultry Placker,1
Poultry Rearer and Egg Producer,1
Poultry Trade,1
Poultry Weaver,1
Poultry and Egg Buyer,1
"Poultry and Egg Dealer, Farmer",1
Poultry and Egg Farming,1
Poultry and Ex Dealer and Grocer,1
Poultry and Pig Dealer,1
Poultry and Rabbitt Merchant,1
Poultry and Salmon Dealer,1
"Poultry, Jame, Egg, Honey and Butter Factory",1
Poultry-Dealer,1
Poultryman,1
Poulty Dealer,1
Pound Winder,1
Pound-Keeper,1
Pour Forte Tunor,1
Pousteter,1
Poutry-Boy Domestic Servt,1
Poutty Yard Man,1
Pover,1
Povision Agent,1
Powal Living,1
Powder Factory Labourer,1
Powder Income,1
Powder Man,1
Powder Mill Worker,1
Powder Mills Labourer,1
Powderman,1
Power - Loom Tunere,1
Power Belt Maker,1
Power Broker,1
Power House Engine Driver,1
Power L Tenter,1
Power L Weaver Linen,1
"Power L, Weaver Linen",1
Power Linen Weaver,1
Power Loam Weaver,1
Power Lom Tenter,1
Power Lome Waver Linen,1
Power Loom - Turner,1
Power Loom Beamer in Linen Factory,1
Power Loom Domask Weaver,1
Power Loom Factory,1
Power Loom Factory Manager,1
Power Loom Factory Worker,1
Power Loom Fenter,1
Power Loom Leute,1
Power Loom Linen Leuter,1
Power Loom Linen Tenter,1
Power Loom Linen Waer,1
Power Loom Linen Winder,1
Power Loom Liner,1
Power Loom Manager,1
Power Loom Manager - Unemployed,1
Power Loom Manager in Linen Factory,1
Power Loom Managher Unemployed,1
Power Loom Mill Worker Weaver,1
Power Loom Oiler,1
Power Loom Overlooker,1
Power Loom Plain Weaver,1
Power Loom Tarter,1
Power Loom Teater,1
Power Loom Tenter (Linen Factory),1
Power Loom Tenter (Linen Weaver),1
Power Loom Tenter Foreman,1
Power Loom Tenter Linen Weaving Factory,1
Power Loom Tenter Unemployed,1
Power Loom Tenter Wool,1
Power Loom Tenter at Linen Factory,1
Power Loom Tenter in Damask Factory,1
Power Loom Tenter in Factory,1
Power Loom Tenter in Linen,1
Power Loom Tenter in Linen Mill,1
Power Loom Tenter in Linen Trade,1
Power Loom Tenter in Mill,1
Power Loom Tentor,1
Power Loom Terter,1
Power Loom Texter in Factory,1
Power Loom Trade,1
Power Loom Tuner (Woollen),1
Power Loom Tuner Woolen,1
Power Loom Warper Linen Factory,1
Power Loom Warper in Linen Factory,1
Power Loom Weav,1
Power Loom Weaving Manager,1
Power Loom Wool Weaver,1
Power Loom Yarn Beamer,1
Power Loom Yarn Beaner,1
Power Loom Yarndresser,1
Power Loom weaver,1
"Power Loom, Tenter",1
Power Loomer Weaver,1
Power Loon Warper,1
Power Loon Weaver,1
Power Office Clerk,1
Power Plucker,1
Power Room Tenter,1
Power Wool Weaver,1
Power and Loom Tenter,1
Power in Flax Preparing Room,1
Power in Linen Factory,1
Power on Loom Tenter,1
Power-Loom Genter,1
Power-Loom Tuner,1
Power-Loom Turner,1
Power-Loom Weaver Cambric,1
Power-Loom Yarn Dresser,1
Powerbroker,1
Powerloom Haf Weaver,1
Powerloom Linen Weaver,1
Powerloom Tenter Linen,1
Powerloom Tenter Linen Factory,1
Powerloom Tenter at Linen Factory,1
Powerloom Tentor,1
Powerloom Weaver (Linen),1
Powerloom Weaver Woolen,1
Powerloom Weaver-Linen,1
Powerloom Yarndresser,1
Powers Labourer,1
Pown Brokers Clerk,1
Pown Clerk,1
Pownbroker,1
Pownbroker's Clerk,1
Pownbrokers Apprentice,1
Pownbrokers Assistant,1
Pr Maid,1
Pr Soldier R I R,1
Pr Tenter,1
Pr of Music,1
Pr?nore Manager,1
Pr?on Agent,1
Practical Butcher,1
Practical Engineer Proprietor,1
Practical Ship Builder Unemployed,1
Practical Watchmaker and Jeweller,1
Practice Barrister,1
Practiced Barrister at Law I P Queen's Co,1
Practicing Barrister,1
Practicing Barrister B A T 6 D,1
Practicing Barrister at Law and Gentleman Farmer,1
Practicing Barrister-at-Law,1
Practicing Dispensary Doctor L R C S,1
Practicing M B C H B,1
Practicing M D I. C. D,1
Practing Barrister,1
Praction Physician Surgeon T.R. W. D. Licinlist of C Glasgow,1
Practioner Physican Surg and Apothney I.P.,1
Practise of Barrestor,1
Practisied as Surgeon at Physician M D Bch Etc Univ Dub (T C D),1
Practising As an Apothecary,1
Practising Banister,1
Practising Barrister B. A.,1
Practising Barrister L L D Inn Coll Dublin,1
Practising Barristor at Law,1
Practising Chemestry,1
Practising Dentist L.M.C.I.,1
Practising Dentistry,1
Practising L R C S and P I S M,1
Practising M B B C H B A O B A Dublin University,1
Practising Pharmacentical Chemical,1
Practising Physician,1
Practising Physician & Surgeon M.B. B.Ch R.V.I,1
Practising Physician M D Dublin B.A Cambridge L R C P I,1
Practising Physician M.D. J.C.D.,1
Practising Physician and Surgeon Cols of Edinburgh,1
Practising Solicitors,1
Practising Surgeon,1
Practitional U.S. Medical General M D,1
Practitioner Medical (Doctor) Royal Colleges of Surgeon and Physician of Ireland,1
Practitioner Medical Doctor General Justice of the Peace,1
Practitioner of Cheirosophy or Palmistry,1
Practney Car Driver,1
Praision Merchant,1
Pralor,1
Pralourmaid Domestic Servant,1
Prantic Backer,1
Praper,1
Prapers Clerk,1
Prasfore and Aproa Cutter,1
Pratice of Perce Retired Merchant,1
Praticing Barrister,1
Prauker,1
Pravt Han.R Customs,1
Prawn Broker,1
Pre Corpl Det West Riding Rgt,1
Pre Soldier 17th Lancers,1
Pre-Washer in Nitroglycerine Factory,1
Preaparing Flax,1
Preaper,1
Prebendary,1
Precentor of St ? Cathedral Kilkenny Incumbent of Iristioge With Rower Ch of Ireland,1
Precer,1
Precision Dealer,1
Prefering Master in Flax Mill,1
Preil W Stores Labourers,1
Preist,1
Premises and Assistant,1
Prench Polisher,1
Prenciapal of School B.A. R.U.I,1
Prentace Black Smith,1
Prentace to Coach Builder,1
Prenter,1
Prenters Assistant,1
Prentert to Cooper,1
Prentes,1
Prentes to Prenton,1
Prentic,1
Prentic Engine Fitter Works,1
Prentic Plumer,1
Prentice Boot Maker,1
Prentice Boot and Shoe Traid,1
Prentice Canlker,1
Prentice Clerk,1
Prentice Cowper,1
Prentice Gas Fitter,1
Prentice Hawker,1
Prentice Heckle Maker,1
Prentice Linnen Capper,1
Prentice Mechanic,1
Prentice Painter,1
Prentice Printer,1
Prentice Shoemaker,1
Prentice Smith,1
Prentice Taylor,1
Prentice Turner,1
Prentice to Butcher,1
Prentice to Grocery,1
Prentice to Printen,1
Prentice-Carpenter,1
Prentie Clerke,1
Prentis Boy,1
Prentis Mechanic,1
Prentis Shoemaker,1
Prentis Talor,1
Prepaering Liner,1
Prepairer Linen,1
Prepairer in Mill,1
Prepairer in Mill (Yarn),1
Prepairing Mechanic,1
Prepairing Rom School,1
Prepairing Room Worker,1
Prepare in Spining Mill,1
Prepared Religions,1
Prepared When Imployed in Linen Factory,1
Preparer (Flax),1
Preparer (Spring Mill),1
Preparer Factory Worker,1
Preparer Flax Spinning Mill,1
Preparer Flax in Mill,1
Preparer Linen,1
Preparer Linen Factory,1
Preparer Mill Worker,1
Preparer Spinning (Flax Factory,1
Preparer at Mill,1
Preparer in Cording Room Mill,1
Preparer in Cording Room in Mill,1
Preparer in Flax Factory,1
Preparer in Flax Mill,1
Preparer in Flax Spg Mill,1
Preparer in Flax Stone,1
Preparer in Linen Mill,1
Preparer in Mill ? Trade,1
Preparer in Spg Mill,1
Preparer in Spinng Factory,1
Preparer in Spinng Factory Worker,1
Preparer in Spinnig Mill,1
Preparer in Spinning Mill (Unemployed),1
Preparer in Spinning Mill Flax,1
Preparer in Spinning Works,1
Preparer in Tam Factory,1
Preparer of Cloth in Bleach and Dye Works,1
Preparer of Flax for Machinery,1
Preparer of Yarn,1
Preparer-Linen Mill,1
Preparering Room,1
Prepares in Sping Mill,1
Preparig Tow,1
Preparing Drawer,1
Preparing Fitter,1
Preparing Flax,1
Preparing Flax Spreader in Spinning Mill,1
Preparing Flax in Spinning Mill,1
Preparing Foreman,1
Preparing Haddler and Ready,1
Preparing Hand,1
Preparing Jute in Low Mill,1
Preparing Linen Mill,1
Preparing Master (Linen Factory),1
Preparing Master Assistant,1
Preparing Master Flax,1
Preparing Master Flax Mill,1
Preparing Master Mill-Worker,1
Preparing Master Rope Works,1
Preparing Master Spg Mill,1
Preparing Master Spinning Linen Mill,1
Preparing Master Sprig Mill Linen,1
Preparing Master Unemployed,1
Preparing Master in Flax Spg Mill,1
Preparing Master in Flax Spinning Co,1
Preparing Master in Flax Spinning Mill,1
Preparing Master in Flax-Mill,1
Preparing Master in Linen Mill,1
Preparing Master in Linen Weaving Factory,1
Preparing Master in Mill Flax,1
Preparing Master in Spg Mill,1
Preparing Master in Thread Factory,1
Preparing Mechanie,1
Preparing Room (Drawer),1
Preparing Room Doffer in Factory,1
Preparing Room Machine Boy,1
Preparing Room Oiler,1
Preparing Room Rorer,1
Preparing Room Rover,1
Preparing Room Spreader,1
Preparing Room W,1
Preparing Room Worker in a Mill,1
Preparing Room Workes,1
Preparing Room over in Flax Spinning Mill,1
Preparing Sell Boy,1
Preparing Tow,1
Preparing Worker Mill Unemployed,1
Preparing Worker in Flax Mill,1
Preparing Yarn Master,1
Preparing and Carding Master,1
Preparing and Cooking Sweets in Confectionery,1
Preparing in Flax Store,1
Preparing in Linen Factory,1
Preparing in Mill,1
Preparing in Spinning Mill,1
Preparing of Line (Railway),1
Preparingroom in Linen Mills,1
Prepasenad Spinning Factory,1
Prepearing in Factory,1
"Preper, Domestic Servant",1
Preperer of Flax,1
Prepering Master (Spinning Mill),1
Prepertechnist,1
Prepg Master,1
Preporer in Linen Factory,1
Prepperar,1
