occupation,count
Chemist Druggist and Grocer,1
Chemist Etc,1
Chemist F.C.S Engd,1
Chemist Grocer,1
Chemist L P S T,1
Chemist L.P.S.I,1
Chemist M.F.S.I.,1
Chemist Message Boy,1
Chemist Messenger,1
Chemist Packeress,1
Chemist Parter,1
Chemist S Assistant,1
Chemist Seymour and Co (Ennis) Ltd,1
Chemist Soap Trade,1
Chemist Wife,1
Chemist and Dentist,1
Chemist and Drmggist,1
Chemist and Druggest Gt Britain,1
Chemist and Druggist (G.B),1
Chemist and Druggist (Unemployed),1
Chemist and Druggist Apprentice,1
Chemist and Druggist Pharmaceutical Parish Ireland,1
Chemist and Druggist Stationer and Fancy Store Merchant,1
Chemist and Druggist Students Undergrad R.U.S.,1
Chemist and Drugist,1
Chemist and Drugsist,1
Chemist and Factory Manager,1
Chemist and General Mrcht. County of District Counciller,1
Chemist and Grocer,1
Chemist and Photographer,1
Chemist assistant,1
Chemist in Cordite Factory,1
Chemist porter,1
Chemist's Appentice,1
Chemist's Assistant (Unemployed),1
Chemist's Asst,1
Chemist's Despatch Clerk,1
Chemist's Messenger,1
Chemist's Wife,1
Chemist-Assistant,1
Chemist-Asst,1
Chemist-Cement Works,1
Chemist-Druggist,1
Chemist-Labourer,1
Chemist-Porter,1
Chemiste's Assistant,1
Chemistic Office,1
Chemists (Assist),1
Chemists Accountant,1
Chemists Assistant (Unemployed),1
Chemists Assistant Reg Druggist P.S Ireland,1
Chemists Asst,1
Chemists Clerk,1
Chemists Drugest,1
Chemists Messengers,1
Chemists Shop Assistant,1
Chemists Shopman,1
Chemists Store Keeper,1
Chemists Warehouseman,1
Chemists apprentice,1
Chemists aprentice,1
Chemistt,1
Chemisty Student,1
Chemistyassistant,1
Chemits Apprentice,1
Chemmley Cleaner,1
Chemney Sweeper,1
Chemrey Sweep,1
Chep R M Steamer,1
Cheqner Clyde Ship Company,1
Cheque Clerk,1
Chequer,1
Chequer in a Bakery,1
Chergyman,1
Cherk of Works,1
Cherkese in Raily,1
Cherkship,1
Chernist,1
Chess Maker,1
Chet,1
Chet Doctor,1
Chf B in Che Coast Guard,1
Chf Officer Coastguard Active List,1
Chf. Btm in Charge Coastzward,1
Chick Weaver,1
Chicken Batcher Unemployed,1
Chicken Butch,1
Chicken Butcher Unemployed,1
Chicken and Worker Servt,1
Chickens maid,1
Chids Nurse,1
Chief,1
"Chief ? in Charge, H. M. Coast Guard",1
Chief Accountant Royal Bank Dublin,1
Chief Asst National Bank Ld.,1
Chief Asylum Attendant,1
Chief Atm in Charge,1
Chief Bawn of Exchequer,1
Chief Blin in Charge,1
Chief Boatman,1
Chief Boatman C.G Naval Pensioner,1
Chief Boatman Coast Gd,1
Chief Boatman Coast Guard R M,1
Chief Boatman Coast Guards,1
Chief Boatman Coast guard,1
Chief Boatman H M Coast Guard,1
Chief Boatman H. M. Coast Guards,1
Chief Boatman H.M. Coast Guards,1
Chief Boatman H.M. Coastguard,1
Chief Boatman H.M. Coastguards,1
Chief Boatman Hm. Coast Guard,1
Chief Boatman M.W. Coast Guards,1
Chief Boatman in Change H M Coast Guards,1
Chief Boatman in Charge Coastguard,1
Chief Boatman in Charge H. M. Coastguard,1
Chief Boatman in Tharge Coast Guard,1
Chief Boatman incharge Coast Guard,1
Chief Boatman of Coast Guard,1
Chief Boatmans in Rhbrge H M Coast Gaurd,1
Chief Boatmen in Charge Hon Coast Guards,1
Chief Boatn Coast Gd,1
Chief Bootman H M Coast Gurard,1
Chief Btm Coast Guad,1
Chief Btm Coast Guards,1
Chief Btm in Charge Coast Guard,1
Chief Btm in Charge Coast Guards,1
Chief Btm in Charge H M Coast Guards,1
Chief Btm in Charge H.M. Coast Guard,1
Chief Btn Charge C.G.,1
Chief Btn in Charge Guards Coast,1
Chief Btw of Coastguard,1
Chief Carpenter R N Retired,1
Chief Cashier Bank,1
Chief Cashier Cork Distillerers Co Ld,1
Chief Cashier G S W A,1
Chief Cashier to a Railway Co,1
Chief Clamis Clerk G V Rly,1
Chief Clerk,1
Chief Clerk Chemists,1
Chief Clerk Crown Office,1
Chief Clerk Ennis P.O,1
Chief Clerk Estate Duty Office,1
Chief Clerk Goal Trade,1
Chief Clerk High Court Justice Bankrupter,1
Chief Clerk Intermediate Education Board for Ireland,1
Chief Clerk Ireland from King's Bench Divi ? Justice,1
Chief Clerk Kings Bench,1
Chief Clerk Kingstown Police Court,1
Chief Clerk Land Judges Four Courts Dublin,1
Chief Clerk Laracy Office ?,1
Chief Clerk Lunatic Asylum,1
Chief Clerk M G W Railway Broadston Dublin,1
Chief Clerk Office of ?,1
Chief Clerk Post Officer Cork,1
Chief Clerk Post-Office,1
Chief Clerk Post-Office Londonderry,1
Chief Clerk Postoffice,1
Chief Clerk Probate Regist of Waterford,1
Chief Clerk Register of a deads Civil Service,1
Chief Clerk Registry of Titles,1
Chief Clerk Richmond Dist. Asylum and Land Owner,1
Chief Clerk Royal University of Ireland,1
Chief Clerk So. GPO Dublin. (Retired),1
Chief Clerk Steamshiple and Grocer,1
Chief Clerk Surveyor of Income Tax Office,1
Chief Clerk Taxing Office 4 Courts,1
Chief Clerk Treasury (Civil Service),1
Chief Clerk general Valuation of Ireland,1
Chief Clerk in County Council Office,1
Chief Clerk of Petty Session Cerk,1
Chief Clerk to 16 Vice Chanceller,1
Chief Clerk to Post Office in Ireland,1
"Chief Clerk, Post Office",1
Chief Clerk-Marine Insce,1
Chief Clerk-Probate Office,1
Chief Corw DM Tolue ?,1
Chief Crown Solicitor for Ireland Knight C B J P,1
Chief Devis Magistrate Retired,1
Chief Domestic Servant,1
Chief Draughts Man Registration of Tille Office,1
Chief Draughtsman at Ironworks Structural Engineer,1
Chief Engineeer,1
Chief Engineer (Ordnance Survey Ireland),1
Chief Engineer Board of Works,1
Chief Engineer SS Reveil,1
Chief Engineer on Vessel,1
"Chief Engineer, H.M. Dockyard Flact Engineer R.R. Active List",1
Chief Foreman Telephone Co.,1
Chief G?,1
Chief Houses,1
Chief Inspector Asst Secty of Bank,1
Chief Inspector of Duties,1
Chief Inspector of Not Schools,1
Chief Man Cook,1
Chief Mariner Engineer,1
Chief Mate ?,1
Chief Mate Steam Ship,1
Chief Mate of Vessel,1
Chief Mechanical Engineer,1
Chief Office Asst Guard Active Gist,1
Chief Officer British Marshall Marine,1
Chief Officer C. Gds,1
Chief Officer C.G. Pensioner,1
Chief Officer Coast Guard (Active List),1
Chief Officer Coast Guard Active List,1
Chief Officer Coast Guard Retired,1
Chief Officer Coast Guard on the Active List,1
"Chief Officer Coastguard ""Active""",1
Chief Officer Coastguard (Active List),1
Chief Officer Coastguard Retired,1
Chief Officer Fire Brigade,1
Chief Officer H M Coast Guard,1
Chief Officer H. M. C. G,1
Chief Officer H. M. Coast Guard Active List,1
Chief Officer H.M. Coast Guard,1
Chief Officer H.M.C. Gd,1
Chief Officer Hm Coast Guard on Active List,1
Chief Officer Mercantile Marine,1
Chief Officer Merchant-Services,1
Chief Officer Pensioned Rl Navy,1
Chief Officer Pensioner Navy,1
Chief Officer R.N. Active,1
Chief Officer R.N.H.M.Coast Guards Active List,1
"Chief Officer S.S. ""Tearaght""",1
Chief Officer of C Gd,1
Chief Officer of C Guard,1
Chief Officer of Coast Gaurds Pensioner,1
Chief Officer of Coast Guard (Retired),1
Chief Officer of Coast Guards,1
Chief Officer of Coastguards,1
Chief Officer's R. N. (Action List),1
"Chief Officer, Coast Guard Received ?",1
Chief Officers Daughter,1
Chief Offices,1
Chief Offices M Marines,1
Chief Permanent War Inspector G S and W R,1
Chief Petts Officer,1
Chief Petty Navy Officer,1
Chief Petty Officer R Nawy,1
Chief Petty Officer R. N. Drill Instructor R. N. R. Tramore,1
Chief Petty Officer Royal Navy,1
Chief Preventine Office H M Customs,1
Chief Quarter Master Royal Mary Retired and Chief Merchant,1
Chief Registrar Principal Probate Regy,1
Chief Sailor Officer,1
Chief Sewer,1
Chief Steward in T. C. D,1
Chief Steward in T.C.D,1
Chief Stewardess,1
Chief Stewart,1
Chief Stoker,1
Chief Stoker Naval Seaman,1
Chief Stoker R. N.,1
Chief Surgeon D M P M D F R C S,1
Chief Transfer Officer Bank of Ireland,1
Chief Veterinary Officer Fellow of the Royal Collage of Veterinary Surgeons - Veterinary Branch Dept of agne Heent Inst Ireland,1
Chief Warden Prison Service,1
Chief Warden Prisons Service,1
Chief Warder Irish Insurance Service,1
Chief Warder Irish P Service,1
Chief Warder Irish Prison's Service,1
Chief Warder Irish Prisons,1
Chief Warder Military Prison,1
Chief Warder Omagh Prison,1
Chief Warder Prison Service,1
Chief Warder-Prisons Service,1
Chief Writer Royal Mary,1
Chief Writer Royal Navy,1
Chief Yeoman of Signals R N,1
Chief and Battery officer R. N. H. M. Coastguard,1
Chief and c Cuisine,1
Chief clerk Dublin ? Committee,1
Chief for Prisons Service,1
"Chief in the Civil Service (Timp staff officer, ? Board)",1
Chief on Head Clerk in Provision Shop,1
Chief-Boatman H M Coastguard,1
Chief-Domestic Servant,1
Chiefly From House Property,1
Chiefly From Land,1
Chiefly from Dividends,1
Chiefly from Land,1
Chiefwarder Prison Service,1
Chiefwarder S Prisons Service Ireland,1
Chiefwarder in General Poisons Service Ireland,1
Chiefwriter Royalnavy,1
Chif Boatman in Charge Courtguard,1
Chif Domestic Servant,1
Chif Mate,1
Chif Officer,1
"Chife Clerk, Stamps and Taxes, Dublin",1
Chiff,1
Chiff Enger,1
Chila,1
Child (Ups),1
Child Attending Schol,1
Child Attending School,1
Child Attg School,1
Child Cattle Dealer,1
Child Commencing School,1
Child Domestic Servant,1
Child Maid (Dom Servt),1
Child Maid Domestic,1
Child Maide,1
Child Only,1
Child Scolar,1
Child Unfit For Any Service,1
Child at home,1
Child going to School,1
Child not at School Get,1
Child of,1
Child of Above (Scholar),1
Child of Above Parents,1
Child of B Smith,1
Child of Doemstic Servt,1
Child of Domestic Servant,1
Child of Ex Farmer,1
Child of Fireman,1
Child of Fisherman,1
Child of Herd,1
Child of Hotel Butler,1
Child of Lab,1
Child of Laundress,1
Child of Mrs E Watson,1
Child of No 147,1
Child of No 151,1
Child of No 198,1
Child of No 9 N,1
Child of Painter,1
Child of Publican,1
Child of Railway Porter,1
Child of S L Holder,1
Child of Sergeant Royal Field Artillery,1
Child of Tinsmith,1
Child of Watchmaker,1
Child of a Labour,1
Child of a Sawyer,1
Child of an Agricultural Laborer,1
Child only,1
Child running round,1
Child that is a Rearing out of Workhouse,1
Child's Companion,1
Child's Maid - Domestic Servant,1
Child's Maid D.S.,1
Child's Maid Domestic Sert,1
Child's Maid-Dom Servt,1
Child's Maid-Domestic Servt,1
Child's Nurse D S,1
Child's Play,1
Child's maid,1
Child's maid Domestic Servant,1
Childern Maid Domestic,1
Childern Maid-Domestic Servant,1
Childern's Maid Domestic Servant,1
Childerns Maid Domestic Servant,1
Childes Maid,1
Childmaid,1
Childmaid D.S,1
Childmaid Domestic Sevt,1
Childmaids,1
Childn's Maid-Domestic Servt,1
Childrans Maid,1
Childred,1
Children Going at School,1
Children Maid (Dom Servt),1
Children Maid D S,1
Children Maid D Servant,1
Children Maid D.S,1
Children Maid Domestic Servt,1
Children Maker,1
Children Nurse Domestic,1
Children Nurse House Maid D Servant,1
Children Porter,1
Children Scholar,1
Children Scholars,1
Children School,1
Children Servant Domestic,1
Children Son,1
Children Supporting Her,1
Children at School,1
Children nurse Domestic Sevt,1
Children of Above,1
Children's Maid - Domestic Servant,1
Children's Maid Dom,1
Children's Maid Dom S,1
Children's Maid Domestic,1
Children's Maid Unemplyd,1
Children's Maid and C,1
Children's Maid-Dom. S.,1
Children's Maid-Domestic,1
Children's Maid-Domestic Servant,1
Children's Nurse (Domestic),1
Children's Nurse D Servant,1
Children's Nurse Domestic Servat,1
Children's Nurse Unemployed,1
Children's Nurse in Family,1
Children's Nurse-Domestic Servant,1
Children's maid,1
Children's nurse,1
Childrens,1
Childrens ?,1
Childrens Attendent,1
Childrens Day Nurse,1
Childrens Day Nurse Assistant,1
Childrens Domestic Nurse,1
Childrens Maid (Dometic Servant),1
Childrens Maid Dom Ser,1
Childrens Maid Domestic Sevt,1
Childrens Maid and Seamstress,1
Childrens Maid and on Service,1
"Childrens Maid, Domestic Servant",1
Childrens Maid-Domestic,1
Childrens Maid-domestic Servant,1
Childrens Nurse Dom Servant,1
Childrens Nurse Domes. S,1
Childrens Nurse Domestic Servt,1
Childrens Nurse-Domestic,1
Childrens Nurse-Unemployed,1
Childrens Oren Maker,1
Childrens Servant,1
Childrens Teacher,1
Childrensmaid,1
Childress Nurse,1
Childs,1
Childs Maid (Domestic Servant),1
Childs Maid D S,1
Childs Maid Dom. Servant,1
Childs Maid Domestic Servt,1
Childs Maid Unemployed,1
Childs Maid-Domestic,1
Childs Maid-Domestic Servant,1
Childs Nurse (Domestic Servant),1
Childs Nurse Out of Employed,1
Childs nurse,1
Childs' Nurse,1
Childsmaid Domestic,1
Childsmaid Domestic Servt,1
Childsmaid-Domestic Servant,1
Childsmaied,1
Chile,1
Chileld,1
Chilliner,1
Chimbney Sweep,1
Chimely Cleaner,1
Chimeney Sweeper,1
Chimests Assistant,1
Chimey Sweep,1
Chiming Clerk,1
Chimist,1
Chimist Asst,1
Chimist Porter,1
Chimley Sweeper,1
Chimmney Sweep,1
Chimmy and Patent Range Cleaner,1
Chimne Cleaner,1
Chimney - Cleaner,1
Chimney Clainer,1
Chimney Claners Son,1
Chimney Cleaner Master,1
Chimney Cleanor,1
Chimney Cleare,1
Chimney Clener,1
Chimney Doctor (Sweep),1
Chimney Seveiper,1
Chimney Sevey,1
Chimney Sup,1
Chimney Swampers Assistt,1
Chimney Swap,1
Chimney Swaper,1
Chimney Sweefs,1
Chimney Sweepers Wife,1
Chimney Sweeps Wife,1
Chimney Sweets,1
Chimney Sweff,1
Chimney Swipper,1
Chimney's Cleaner,1
Chimny Cleaner,1
China - Cashier,1
China Agent,1
China Assistant,1
China Cashier,1
China Commercial Traveller,1
China Decorator,1
China Decorator Unemployed,1
China Decorator in Belleck Pottery,1
China Glass and C Shop Keeper,1
China Glass and Delph Merct,1
China Glass and Hardware Merchant,1
China Inland Mission,1
China Repairer,1
China Shop Assistant,1
China Shop Attendant,1
China Shop Girl,1
China Shop Keeper,1
China Shop and House Keeper,1
China Shopkeeper,1
China Store Manager,1
China Trade,1
China and Boot Merchant,1
China and Fancy Goods Dealer,1
China and Glass Shop Assistant,1
China and Hardware Dealer,1
China and Joy Shop Keeper,1
China and Stationary,1
China and c Packer,1
Chinaware Packer,1
Chine Shop Assistant,1
Chinese Customs,1
Chinest,1
Chiney Sweeper,1
Chinidts Watch Maker Finisher,1
Chinmey Cleaner Contractor,1
Chinn and Glas Merchant,1
Chinn and Glass Merchant,1
Chinney Cleaner,1
Chinney Clevers,1
Chinney Sweeper,1
Chins Packer,1
Chip Carpenter,1
Chipcarpenter,1
Chire Woman,1
Chire Worker,1
Chiston Butcher,1
Chmney Sweep,1
Chnen Boy,1
Choach Builder,1
Choach Man,1
Choach Man D.S.,1
Choach Man Domestic,1
Choach Man Domestic Servant,1
Choalar,1
Choarwoman,1
Chochman D Servant,1
Choir Singer,1
Choir W,1
Choirwoman,1
Cholare,1
Cholate Worker Millers and Co,1
Cholers,1
Choma Artist Apprentice,1
Chool Child,1
Chool Girls,1
Chooran Woman,1
Chor - Woman,1
Chor-Woman,1
Chora Woman,1
Chore Women,1
Chorewomen,1
Chorlar,1
Chornsmany Sweep,1
Chorwomen,1
Chose Dealer,1
Chouchman,1
Chour Women,1
Chourwoman,1
Chp Btr Clyuards,1
Chrarwoman,1
Christian Brother Assistant Novice Master,1
Christian Brother Ex-Superior General,1
Christian Brother Farmer,1
Christian Brother Overseer,1
Christian Brother Steward,1
Christian Brother Superintendent of Farm,1
Christian Brothers,1
Christian Brothers School,1
Christian Carnal and Linen Manufacturer,1
Christian Pries School Principal Teacher,1
Christian Teacher,1
Chrochet Works,1
Chrocheting,1
Chromo Litho Artist,1
Chroms Artist,1
Chroms-Artist,1
Chuch Caretaker,1
Chummatic tyn factory,1
Church,1
Church ? Caretaker,1
Church Apprentice,1
Church Army,1
Church Care Taker,1
Church Clerk Official Messenger,1
Church Collector,1
Church Embroidery,1
Church Furniture Manufacturer,1
Church Keeper-Domestic Servant,1
Church Kerger,1
Church Larderer,1
Church Lesston,1
Church Mission,1
Church Missionary Socty Clerk,1
Church Painter,1
Church Ph. S.,1
Church Propy Dept,1
Church S?s,1
Church Saxton,1
Church School,1
Church School Mistress,1
Church Seaton,1
Church Seatoness,1
Church Sexon,1
Church Sextioness,1
Church Sexton Domestic,1
Church Sexton and Rent Collector,1
Church Sextong's,1
Church Sextown,1
Church Stained Glass Painter,1
Church Verger,1
Church Wardress,1
Church and Pratice Decorater,1
Church decorator,1
Church of England-Clerk of Holy Orders,1
Church of Ireland Assistant School Teacher,1
Church of Ireland Clergyman (Canon),1
Church of Ireland Clergyman (Curate),1
"Church of Ireland Clergyman ? B.A, T.C.D. Incumbent of ?",1
Church of Ireland Clergyman Retired of Supebers,1
Church of Ireland Clerk in Holy Orders,1
Church of Ireland Clk in Holy Orders,1
Church of Ireland Curak in Priest's Orders,1
Church of Ireland Curates B.A.,1
Church of Ireland Dean of Lismore and Doctor of Divinity T.C.D,1
Church of Ireland Incumtent,1
Church of Ireland Inft. School Teacher,1
Church of Ireland Minister,1
Church of Ireland Rector,1
Church of Ireland Rector Clerk in Holy Orders M.A.,1
Church of Ireland Rector of Carlingford,1
Church of Ireland Rector of Castle Jordan Parish,1
Church of Ireland School Teacher,1
Church of Ireland Vicar of Carnmony,1
Church of Ireland married Woman,1
Church of Ireland-Caretaker,1
Church of Ireland-Clergyman,1
Church-Bellman,1
Ci?oresse Maker,1
Cianiste,1
Cicarett Maker,1
Cicgaretts Maker,1
Cictualler,1
Cicular Sawyer Unemployed,1
Cicyle Fitter,1
Cider Merchant,1
Ciffien in Merchant Service Sea,1
Cig Buyer,1
Cigar Importer Apprentice,1
Cigar Importer Assistant,1
Cigar Merchant and Government Clerk,1
Cigarate Maker,1
Cigarete Maker,1
Cigareth Maker,1
Cigarett Cutter,1
Cigarett Worker,1
Cigarett maker,1
Cigarette Factory,1
Cigarette Learner,1
Cigarette Maker -,1
Cigarettee Maker,1
Cigarettemaker,1
Cigaritte Maker,1
Cigarret Maker,1
Cigarrete Maker,1
Cigarrette-Maker,1
Cigarrettes Maker,1
Cigarritto Praker,1
Cigasette Cutter,1
Cigeratte Maker,1
Cigerattes Maker,1
Cigerett Packer,1
Cigerette Maker,1
Cigeritte Packer,1
Ciggarete Maker,1
Ciggerette Maker,1
Ciggrette Maker,1
Cigor Merchant,1
Cilogger Maker,1
Cimentor in Ship Yard,1
Cinna Dgart,1
Cinsmith,1
Ciraggett Makers Factory Employ,1
Circular Sawer,1
Circular Soyier,1
Circular sawyer,1
Circus Actor,1
Circus Allandaug,1
Circus Hand,1
Circus Labourer,1
Circus Manager,1
Circus Proprieter,1
Circus Showman,1
"City Car, Driver",1
City Cashier Belfast,1
City Clerk Sheriffs,1
City Corporation Formans Gt Cleansing Dept,1
City Corporation Laborour,1
City Corporation Provisions Inspector,1
City Corporation Time Keeper,1
City Council,1
City Council Clerk,1
City Council Labourer Scavanger,1
City Council Sednender,1
City Councillor Shirt-Collar Manufacturer,1
City Councle Labourer,1
City Electirical Engineer,1
City Factory-Examiner,1
City Hall Clerk,1
City Hall Messenger,1
City High Constable,1
City High Sherriff Horse Dealer,1
City Inspector,1
City Labour,1
City Lamplighter,1
City Magistrate Architect and Civil Engineer,1
City Marshal Dublin Land Owner,1
City Messionary,1
City Missionry,1
City Missonary,1
City Night Constable,1
City Park Labourer,1
City Post Man,1
City Postman G.P.O,1
City Sheriff Officer,1
City of Drayor General,1
City of Dublin,1
City of Dublin city Super Superiantendant,1
City of Dublin coy Superintendent,1
City-Council Labourer,1
Ciuel Bill Officer,1
Civ Engineer Asst Co Surveyor,1
Civ Maker,1
Civ Sawyer,1
Civ. Enginer Grad. T.C.D,1
Civ. Servt 2nd Divn. Hr. Grade Insting of Sci and Art Dublin,1
Cival Bill Officer,1
Cival Service,1
Cival Service Clerk,1
Cive Maker,1
Civel Bill Officer,1
Civel Engineer Assistant,1
Civel Engineer Land Agent,1
Civel Senior Clerk,1
Civery Cace Weaver,1
Civiel Engineer,1
Civil - Bill - Officer,1
Civil ?,1
Civil Assist Ordnance Survey,1
Civil Assist Surveyor O.S.,1
Civil Assistant,1
Civil Assistant O.S. Office,1
Civil Assistant Ordnance Surray,1
Civil Assistant Ordnance Survey Army Pensinar,1
Civil Assistant Survey Ordnance,1
Civil Assistant and Undergraduate Royal University of Ireland,1
Civil Assistant of Ordnance Survey,1
Civil Asst Ordnance Survey,1
Civil B. Officer,1
Civil Bill OFficer,1
Civil Bill Officer Co Court,1
Civil Bill Officer Co. Lt,1
Civil Bill Officer County Court,1
Civil Bill Officer County Court Court Messenger to the High Courts of Justice and Sheriffs Officer,1
Civil Bill Officer County Courts,1
Civil Bill Officer Coy Court,1
Civil Bill Officer Dgtr,1
Civil Bill Officer Down Co Court,1
Civil Bill Officer Pensioner,1
Civil Bill Officer Shop Keeper,1
Civil Bill Officer and Post Master,1
Civil Bill Officer and Serveyor,1
Civil Bill Officer and Sherriffs Officer,1
Civil Bill Officer and Shoemaker,1
Civil Bill Officer and Summons Server,1
Civil Bill Officer for Co Sessions,1
Civil Bill Officer of the Recorder Court East Cork,1
Civil Bill Officer to Court of Quarter Sessions,1
Civil Bill Officr,1
Civil Bricks Builders Clerk,1
Civil Clerk Army Pay Dept,1
Civil Clerk Cork Mily. Bks,1
Civil Clerk Service,1
Civil Clerk-Army Ord; Dept,1
Civil Clerk-Royal Engineer,1
Civil Device Clerk Inland Revenue,1
Civil Draptronan R E,1
Civil Employee,1
Civil Engine on Railway,1
Civil Engineer (Co Surveyor),1
Civil Engineer (I.P.),1
Civil Engineer - Manager of Explosive Factory,1
Civil Engineer - Retired,1
Civil Engineer A B I C D,1
Civil Engineer A B T C D,1
Civil Engineer A.R.C. Sc J. Assoc M. Inst C.E.,1
Civil Engineer Apprentice,1
Civil Engineer Apprentice at Railway Works,1
Civil Engineer Archt Seart,1
Civil Engineer Ass. R.C.S.I. B.E.R.U.I. and c County Surveyor Leitrim,1
Civil Engineer Assist ?,1
Civil Engineer Assistant Land Cant,1
Civil Engineer Assor Man Inst C.E.J,1
Civil Engineer Asst. County Sarveyor,1
Civil Engineer B A I L D,1
Civil Engineer B A J T C D and Farmer,1
Civil Engineer B A. B A T ( T and D),1
Civil Engineer B A. L C E. J C D.,1
Civil Engineer B Arts B Engineering,1
Civil Engineer B.A,1
Civil Engineer B.A B.A.I (Dublin),1
"Civil Engineer B.A, B.E, T.C.D",1
Civil Engineer B.A.,1
Civil Engineer B.A. B.E.,1
Civil Engineer B.A. DE,1
"Civil Engineer B.A., B.A.I., T.C.D",1
Civil Engineer B.E.,1
Civil Engineer B.E. (R.U.I.),1
Civil Engineer B.E. BA,1
Civil Engineer BA.BE,1
Civil Engineer BE BA,1
Civil Engineer BE. R.V.T. Engineer to Rath Keales ?,1
Civil Engineer Bachelor of Arts,1
Civil Engineer Board of Public Works,1
Civil Engineer Board of Public Works Ireland,1
Civil Engineer Board of Worker National Monuments,1
Civil Engineer Board of Works Ireland,1
Civil Engineer Bombay P. W. D. Retired,1
"Civil Engineer Clerk of Works, Royal Engineer",1
Civil Engineer Co Surveyor,1
Civil Engineer College Surgeons,1
Civil Engineer County Surveyor,1
Civil Engineer County Surveyor Kildare,1
Civil Engineer Draughtsman R.E. Staff,1
Civil Engineer G and L.C.E. Triniter College Dublin Resident Engineer in Charge of Harbour Works of Royal Harbours of Ardglass and Donaghade Under the Board of Works Ireland,1
Civil Engineer Indian Civil Service Retired,1
Civil Engineer Insp. Bd. ?,1
"Civil Engineer Inspector, Board of Works",1
Civil Engineer J P,1
Civil Engineer Justice of Peace and Land Owner,1
Civil Engineer Justice of the Peace B A Cambridge,1
Civil Engineer M Inst C E-B A-Trinity Coll Dublin,1
Civil Engineer M Inst C.E.,1
"Civil Engineer M. Inst. C. E. B.A, B.E, T.C. Dublin",1
Civil Engineer M.I.M.E,1
Civil Engineer M.Ms.T C.E,1
Civil Engineer N.M.J.C,1
Civil Engineer Not in Practice,1
Civil Engineer Retired Office of Indian Government Service,1
Civil Engineer Retired Public Works Dept India,1
Civil Engineer Retired Uncovenanted Civil Service Bengal India,1
