occupation,count
At Home No Profession,1
At Home Regularly,1
At Home not Working,1
At Home with Parents,1
At Homekeeper,1
At House Work,1
At House-Work,1
At Inchicore Works Engine Fitter,1
At Jonal Factory,1
At Kings Irish School Scolars,1
At Labour,1
At Lace Work,1
At Ladies Collage,1
At Lobour,1
At Masons,1
At Millinery,1
At National School,1
At Nursing,1
At Pensioner Gloucester Regiment,1
At Present Doing the Duty of Postman,1
At Present Unemployed,1
At Present in South Africa,1
At Rope Spinning,1
At Saholor,1
At Sailmatring,1
At Sales Drapery,1
At Scholer,1
At Schoo,1
At School (Private),1
At School Occasinally,1
At School Third Class,1
At School and R. U. I.,1
At Schoollar,1
At Scolar,1
At Scoll,1
At Scoolar,1
At Scoull,1
At Scull,1
At Sea,1
"At Sergeant, Infantry",1
At Servant,1
At Service Domestic Servant,1
At Sewing Factory,1
At Shcoolar,1
At Shirt Maker,1
At Shollar,1
At Shooll,1
At Son,1
At Sool,1
At Spone,1
At Stationery,1
At Stationery Assist,1
At Stationery Work,1
At Stitcher,1
At Storekeeper,1
At Student,1
At Tailoring,1
At Tayloring,1
At Trade Carpenter,1
At Tylers,1
At Upholstering,1
At Wife to a Farmer,1
At Wire Weaving,1
At Wood Carver,1
At Work Engine Fitter,1
At Work as Factory Women,1
At Yarn Soarting,1
At Young,1
At a Home,1
At a School,1
At a Shop,1
At a Trade,1
At home Servant Helping,1
At home to young for school,1
At homes,1
At no School as Yet,1
At no Work,1
At on Occupation,1
At sh,1
At the Front war,1
At to School,1
At works,1
At-School,1
Atdending School,1
Ate School,1
Ateanding School,1
Atend School,1
Atendding School,1
Atende School,1
Atenden,1
Atendig School,1
Atendin Schl,1
Atending Choole,1
Atending Scholl,1
Atending School Scholar,1
Atending Schooll,1
Atending Shop,1
Atending at Scool,1
Atending to ?,1
Atendint,1
Atends to Chool,1
Atends to Choole,1
Atent,1
Atenting School,1
Ath-home,1
Atherton Warper,1
Athletic Outfitter,1
Athletic Sales Man,1
Athletic Trainer,1
Athlone Purseewans of Arms,1
Athorne,1
Ating School,1
Ating Schoolar,1
Atn Sgt (Army),1
Atomatic Knitter,1
Atomic Knighter,1
Att Home,1
Att Scholl,1
Att in Asylum,1
Att. in Asylum,1
Attached Royal Army Medical Corps L. R. Cp. L R C S E D in L. F P O S. G. L. P. S I,1
Atteing Scooll Scholar,1
Attemding School,1
Atten,1
Attend Electric Light Agricultural,1
Attend Home,1
Attend Scholar,1
Attend a School,1
Attend an Road,1
Attend for Shop and House,1
Attend in Scholl,1
Attend to Farm,1
Attend to Fonney,1
Attend to her Hous and Children,1
Attendan None School,1
Attendan School,1
Attendance Officer of Schools,1
Attendance at College of Science,1
Attendant (Asylum),1
Attendant Asyluem,1
Attendant Asylum Clonmel,1
Attendant Asylumn,1
Attendant Behind Sweet Counter in Restaurant,1
Attendant Co Asylum,1
Attendant Corporation Bcthr,1
Attendant D Servt,1
Attendant D.L.A.,1
Attendant Domestic Servant,1
Attendant Domestic Svt,1
Attendant F H,1
Attendant Female Lunsties in Workhouse,1
Attendant Gardener,1
Attendant H Asylum,1
Attendant In Asylum,1
Attendant Invalid,1
Attendant Laides Waiting Room,1
Attendant Lunatic Asg,1
Attendant Lunatic Dep,1
Attendant Male Lunsties in Workhouse,1
Attendant Museum Science and Art,1
Attendant National Gallery,1
Attendant Nurse,1
Attendant Once Parents,1
Attendant Painter,1
Attendant Queens College,1
Attendant R D Society,1
Attendant Record Dept Irish Land Commission,1
Attendant Reg of Deeds Marching Office,1
Attendant Royal Coll of Science,1
Attendant School,1
Attendant School Museum,1
Attendant Science and Art Dept.,1
Attendant Steam Handkerchief Printer,1
Attendant Tailor,1
Attendant Weaver,1
Attendant and Companion,1
Attendant at Book Stall,1
Attendant at L Asylum,1
Attendant at Printing Machine,1
Attendant in,1
Attendant in Above,1
Attendant in Asylum Derry,1
Attendant in Auctioneers Mart,1
Attendant in Ayslum,1
Attendant in Bay,1
Attendant in Boths,1
Attendant in Bread Shop,1
Attendant in Creamery,1
Attendant in D.L Asylum,1
Attendant in D.L. Asylum,1
Attendant in Dispensary,1
Attendant in Grocery,1
Attendant in Hotel Unemployed,1
Attendant in Imbeciles,1
Attendant in Ladies Club,1
Attendant in Laides Waitingroom,1
Attendant in Law Courts,1
Attendant in Luker Baths,1
Attendant in Lunate Asylum,1
Attendant in Male Hospital,1
Attendant in Meal Stores,1
Attendant in Museum,1
Attendant in National Library Kildare,1
Attendant in R.L Asylum,1
Attendant in Resturant,1
Attendant in Shop,1
Attendant in Telephone Office,1
Attendant in W. House Hospital Ward,1
Attendant in a Lunatic Asylum,1
Attendant in a Private Lunatic Asylum,1
Attendant in the Insane,1
Attendant in the Insur,1
Attendant in the Underground Corweing Corporation,1
Attendant in. L. Asylum,1
Attendant on Doctor,1
Attendant on Imbecile,1
Attendant on Insure,1
Attendant on Invalide and c,1
Attendant on Lady,1
Attendant on Lunaties,1
Attendant on Mother,1
Attendant on No 3 Domestic,1
Attendant on the Insane Lunatic Asylum,1
Attendant or Nurse,1
Attendant the Hotel,1
Attendant to M D,1
Attendant-Domestic,1
Attendant. at L. Asylum,1
Attendants in Omagh Asylum,1
Attendare School No Trade,1
Attended Scooll Scholar,1
Attended at School,1
Attendency School,1
Attendend at Musum,1
Attendent Asylum,1
Attendent Central Asylum Dundrum Co Dublin,1
Attendent Gardener,1
Attendent L Dept,1
Attendent Maid-Domestic Servant,1
Attendent Museum,1
Attendent Nurse,1
Attendent School,1
Attendent Telephone Exchange,1
Attendent Turkish Batts,1
Attendent and Waiting Room Great N.R.B,1
Attendent in Asylum,1
Attendent in Damask Weaving Department,1
Attendent in Fourcourts,1
Attendent-Turkish Baths,1
Attender School,1
Attender in Science and Art Musuem,1
Attendg Scholar,1
Attendign School,1
Attendin Chool,1
Attendin Scho,1
Attendin Scholl,1
Attendin a School,1
Attendin and School,1
Attendind School,1
Attending (Scholar) School,1
Attending + School (Scholar),1
Attending A Roler in Flax Mill,1
Attending Army School 4/The Kings,1
Attending Cattle,1
Attending Chrochet School,1
Attending Classes,1
Attending College,1
Attending Dispensy,1
Attending Domestic Duties,1
Attending Domestic Duties at Home,1
Attending Farming,1
Attending Frames in Dye Works,1
Attending Her Household,1
Attending House Dutyes,1
Attending House-Work,1
Attending Household Duties,1
Attending Instruction,1
Attending Instructions,1
Attending Irish town school,1
Attending Labourers on Railway,1
Attending Land,1
Attending Machine in Bleach Works,1
Attending Machine in Felt Works,1
Attending Machine in Printing Office,1
Attending Machine on Printing Office,1
Attending Mason Laubror,1
Attending National School,1
Attending Nowhere,1
Attending Nurseries N D Union,1
Attending Own Farnoley,1
Attending Pelfand Child,1
Attending Plumber,1
Attending Poultry,1
Attending Royal Acdemy of Music,1
Attending Sc,1
Attending Schall,1
Attending Scho,1
Attending Scholars,1
Attending Schoo,1
Attending School Chollar,1
Attending School Farm,1
Attending School Farmers Son,1
Attending School Half Time Mill Worker,1
Attending School Partty (Scholar),1
Attending School Read and write,1
Attending School Servant,1
Attending School in St Michells North Ann Street,1
Attending Scoole,1
Attending Scooll,1
Attending Shchool,1
Attending Shol,1
Attending Shook,1
Attending St Stephens School,1
Attending Stone Mason,1
Attending Surgeon,1
Attending Technical School,1
Attending To Household,1
Attending W House,1
Attending Warper,1
Attending a Chool,1
Attending a Scholl,1
Attending a Schoolar,1
Attending a Training College,1
Attending and Printing Machine,1
Attending and Scholl Scholar,1
Attending at Farm,1
Attending at Home,1
Attending at Law,1
Attending at Scholar,1
Attending at Schoole,1
Attending at Scool,1
Attending at her Book Shop,1
Attending her Fanely,1
Attending his Family,1
Attending house Work,1
Attending in Farmer in Flax Preparing Room,1
Attending of Family Doctor and Keeping Shop of Owr,1
Attending of School,1
Attending on Farm,1
Attending on Road,1
Attending the Sick Par,1
Attending to Domestic Duties at Home,1
Attending to Domestic Employment,1
Attending to Family,1
Attending to Home,1
Attending to Horses,1
Attending to House Dutis,1
Attending to House Dutys,1
Attending to House Hold,1
Attending to House-Business,1
Attending to Household,1
Attending to Household Duties in her Parent's House,1
Attending to a Roving Farm,1
Attending to the House Work,1
Attendings School,1
Attendings Scool,1
Attendn Chool,1
Attendn School,1
Attendng Spinners,1
Attendnig,1
Attendnig School,1
Attends Bar,1
Attends Bar of Public House,1
Attends Father Shop,1
Attends General Work,1
Attends Household Duties,1
Attends Linen Weavers,1
Attends Public House Bar,1
Attends School and Labourer,1
Attends Warpers,1
Attends a Calander,1
Attends a Lapping Machine,1
Attends a School,1
Attends and House,1
Attends in Shop,1
Attends to House and Family,1
Attends to Work of the House,1
Attends to her Famy,1
Attenend Out in Asylum,1
Atteng School,1
Attenginds Schoo,1
Attenind School,1
Attenndig School,1
Attention to House,1
Attentting School,1
Atterdant of the House,1
Attinding Scool,1
Attinding Shool,1
Atting C.M School,1
Atting Household,1
Atting Schollers,1
Attorney,1
Attorney Clerk,1
Attorney's Clerk,1
Attorney's Clk,1
Attorneys Clerk,1
Attorneys General Clerk,1
Au Postman,1
Auated Water Manufacturer (Master),1
Auated Water Manufasturer (Master),1
Auchoneer and Land agent,1
Auchtoneers Clerk,1
Aucioneers Clerk,1
Auct Valuator Survey or and Farmer,1
Auctineer,1
Auction Man,1
Auction Porter Unemployed,1
Auction Room Porter,1
Auctional and Farmer,1
Auctionar,1
Auctioncer Grocer and Publican,1
Auctioncer Retd,1
Auctionear,1
Auctionear and Value,1
Auctioneeir,1
Auctioneer Assistant,1
Auctioneer Commission Agent and Farmer,1
Auctioneer Etc,1
Auctioneer Fruit,1
Auctioneer Hotel Propy Merchant and Draper,1
Auctioneer House and Land Agent,1
Auctioneer Land Agent Draper and Outfitter,1
Auctioneer Land Agent and c,1
Auctioneer Padlar,1
"Auctioneer Photographer, Shopkeeper",1
Auctioneer Railway,1
Auctioneer Stationer,1
Auctioneer Value,1
Auctioneer Valuer and C,1
Auctioneer Victualler and J'od etc,1
Auctioneer and ?,1
Auctioneer and Clerk,1
Auctioneer and Coal Merchant,1
Auctioneer and Estate Agent,1
Auctioneer and Estate Agent Rate Collection,1
Auctioneer and Farmer Cattle Dealer,1
Auctioneer and Farmer Wife and Head,1
Auctioneer and Farmers Wife,1
Auctioneer and General Merch,1
Auctioneer and General Merchant,1
Auctioneer and Hotel Propr,1
Auctioneer and House Agent,1
Auctioneer and Innkeeper,1
Auctioneer and Insurance Agent,1
Auctioneer and Live Stock Salesman,1
Auctioneer and Publicab Farmer,1
Auctioneer and Publican and Farmer,1
Auctioneer and Rate Collc,1
Auctioneer and Rate Collector and Salesmaster,1
Auctioneer and Real Property Broker,1
Auctioneer and Shop Keeper,1
Auctioneer and Shopkeeper,1
Auctioneer and Spirit Dealer,1
Auctioneer and Spirit Mercht,1
Auctioneer and Stationer,1
Auctioneer and Valner and c,1
Auctioneer and Valuator,1
Auctioneer and Valuer and Justice of the Peace,1
Auctioneer and Volver,1
Auctioneer and Warehouseman,1
Auctioneer and Wool Broker,1
Auctioneer's Apprentice,1
Auctioneer's Bookkeeper,1
Auctioneer's Clerk and Billiard Proprietor,1
Auctioneer's General Clerk,1
Auctioneer's Porter,1
"Auctioneer, House and Insurance Agent",1
"Auctioneer, Poor Rate Collector",1
"Auctioneer, Publican and Farmer",1
Auctioneer-Rate Collector,1
Auctioneer-Valuer Furniture Buyer,1
Auctioneering Clerk,1
Auctioneers Apprentice,1
Auctioneers Cashier,1
Auctioneers Clarke,1
Auctioneers Messenger,1
Auctioner Coach Builder Jusster Publican Agricultural Machine Manufacturer,1
Auctioner P S G and C,1
Auctioner and Agent Commision,1
Auctioner and Bookkeeper,1
Auctioner and Cattle Labourer,1
Auctioner and Commission Agent,1
Auctioner and Contractor,1
Auctioner and Fish Salesman,1
Auctioner and Publincan,1
Auctioner and Salesma,1
Auctioner and Salesmaster,1
Auctioner and Shop Keeper,1
Auctioner and Valuater,1
Auctioner and Valuator,1
Auctioner and Valuer,1
Auctioner's Apprentice,1
Auctioner's Assistant,1
Auctioner's Asst,1
Auctioner's Clark,1
Auctioner's Clerk,1
Auctioners Assistant,1
Auctioners Daughter,1
Auctioners Porter,1
Auctionesr's Clerk,1
Auctionier,1
Auctionier and Valuer,1
Auctoneer,1
Auctormy Winder,1
Audit Clerk (Shipping),1
Audit Clerk in Railway,1
Audit Superinted at D.W.and W.RY.,1
Auditer,1
Auditers C Engineer,1
Auditine Clerk Distillery,1
Auditor Accountant,1
Auditor Brewers,1
Auditor Local Govd O Board M A (Dubl),1
Auditor Local Government Board,1
Auditor Local Govt Board Ireland,1
Auditor Locally Board,1
Auditor Railway Agents Author Songs,1
Auditor and Accountants Clerk,1
Auditor and Retired Genl Agent,1
Auditor of Accounts,1
Auditor or Acconntant,1
Auditors Clerk,1
Audtor and Accountant,1
Aug Labour,1
Aug Labourer,1
Aug. Labourer,1
Augaultural Labourer,1
Augcuturel Labour,1
Augent and Carrier,1
Auglur,1
Augraculter Leabourer,1
Augricultural labourer,1
Augril Labourer,1
Augrlabourer,1
Augroculter Leabour,1
Augt Labour,1
Augultre Labour,1
Auniester,1
Aunities,1
Aunnitant,1
Aunt Land Commissions,1
Aunt of Philip,1
Aunt of above,1
Aunt to Farmers Wife,1
Aunt-in-Law,1
Aunty,1
Aupolster,1
Aur Postman,1
Aurillary Postman,1
Auster Water Manufacturers Masters,1
Austion Porter,1
Austioneed,1
Austioneer,1
Austioneer and Commr For Ostler,1
Australia N.S. Wales Mayor and Justice of Peace,1
Australian Police Pensioner,1
Austrian B Vice Consul,1
Auther and Journalist,1
Author (Fiction),1
Author (L.L.D.) Teacher of English Literature,1
Author (Magazine),1
Author - (Novels and Poems),1
Author - Novelist,1
Author Diction on Irish Subjects,1
Author Dramatist and Fation Writer,1
Author Religions Literature,1
Author and Journalist,1
Author of Guide Books,1
"Author, Novellist",1
"Author, Nursing and Other Westry",1
"Author, Poet and Slot Collector",1
"Author, Shorts Storiesses",1
Author-Fiztun,1
Authorer,1
Authorers (Fiction),1
Authoress and Teacher,1
Authorist Interset of Money,1
Autioneer and Spirit Merchant,1
Automatic Machine Agent,1
Automatic Machinest,1
Autometic M Knitter,1
Automic Machine Agent,1
Autorney,1
Auttoress,1
Aux Post Man,1
Aux S C G P O,1
Aux Stg Clerk G P O,1
Aux. Rural Postman,1
Auxelary Postman,1
Auxilary Messenger in Post Office,1
Auxilary Post Man,1
Auxilary Post-Boy,1
Auxilary R Postman,1
Auxilerly Rural Postman and House Painter,1
Auxilery Post Man,1
Auxilery Postman,1
Auxiliary Clerk G P O,1
Auxiliary Post Boy,1
Auxiliary Post Office,1
Auxiliary Postboy,1
Auxiliary Postman-Rural,1
Auxiliary right Telegraph Messenger,1
"Auxiliary, Post-Man",1
Auxiliery Sorty Clerk Gpo Dublin,1
Auxillarr Postman,1
Auxillery Postman,1
Auxly Post Boy,1
Auxy Postman,1
Auxy R Postman,1
Avan Driver,1
Average Adjusters' Clerk,1
Avil Bill Processes Servt,1
Awaiting Apprentice,1
Axy Postman,1
Ayle Plumber,1
Aylum Attendant,1
B A Axon,1
B A Clergyman,1
B A Graduate Royal University Secretary,1
B A Grinder,1
B A I C D Medical Student,1
B A I C D Medical Student I C D,1
B A I C D and Railway Civil Engineer,1
B A Indian Civil Source Retired,1
B A Interest on Money,1
B A J C D Pharmaceutical Chemist,1
B A J C D Solicitor,1
"B A Kings Counsel, Practising",1
B A L L B Inspector of Taxes Inland Revenue,1
B A L L B Practising Barrister,1
B A L L B T C D Deputy Accountant General Bank of Ireland Secretary Institute of Bankers,1
B A London,1
B A M D MCH R UI LM King or Irish A P Ireland Dispencery Doctor,1
B A Mad Dit Teacher,1
B A Medical Student,1
B A Medical Student Trinity College Dublin on Night Duty,1
B A R M I,1
B A R N I,1
B A R N S,1
B A R U I Student of Theology,1
B A R V T Anaytical Chemist,1
B A Royal Miniest Ireland,1
B A Solicitors Apprentice,1
B A T C D F R C S J Surgeon Dentist,1
B A T C D House Rents,1
B A T C D Income from Land Dividends,1
B A T C D Iron and Metal Clerk,1
B A T C D Solicitor's Apprentice,1
B A T C D Solicitors Apprentice,1
B A TCD. Assistant Naturalist Board of Agriculture (Fisher Board),1
B A Teacher,1
B A Trinity College Dublin,1
B A Trinity Dublin,1
B A University of Dublin,1
B A Veterinary Student,1
B A [R U I],1
"B A, Oxford University",1
"B A, T C D, Rom Inst C. G. Civil Engineer",1
"B A, and B E Royal University I Civil Engineer",1
B A. Lond. Retired Inspector of Schools Teacher,1
B A. M B. Resident,1
B A. M D (Dublin) F R C P I. Physician (M.D.),1
B A. R U I Science Lecturer and N. S. Teacher,1
B A. R U.I. Modern Languages,1
B A. T. C. D. Archt. and Surveyor in Irish Engineer-Land Commission,1
B A.I.C D. Mathematical Master Grammar School,1
B A.TC.D,1
B Borderer,1
B Clerk,1
B Clerk (Bank),1
B Contractor,1
B Engiman Linen Factory,1
B Engiman in Linen Factory,1
B Farmer,1
B Grocery Assistant,1
B Hole Machinist,1
B K. Sweeper,1
B Keeper (Potato Factory),1
B L Chief Examiner Land Court,1
B L District Com Gold Coast,1
B L Labourer,1
B L Lord Mayor,1
B L Not Practitioner,1
B L Not in Practice Land Agent,1
B L and Resident Magistrate,1
B Labour,1
B Maker,1
B Makers Labourer,1
B Marker,1
B Merchant's Wife,1
B N C R Porter,1
B Private Hotel,1
B S Wife,1
B Shoe Maker,1
B Shoemaker,1
B Smih and Merchant,1
B Smith Apprentice,1
B Smith Helper,1
B Smith on Railway,1
