occupation,count
Brewery (Miller),1
Brewery Book Keeper,1
Brewery Boy Clerk,1
Brewery C,1
Brewery Car Driver,1
Brewery Car Driver Unemployed,1
Brewery Cardrivers,1
Brewery Carpenter,1
Brewery Clerk Unemployed,1
Brewery Commission Agent,1
Brewery Company Secretary,1
Brewery Director Magistrate,1
Brewery Dray Driver,1
Brewery Employe Labourer,1
Brewery Engine D,1
Brewery Engineer,1
Brewery Foreman Labourer,1
Brewery General Labourerr,1
Brewery Ho Keeper,1
Brewery L,1
Brewery Laboour,1
Brewery Labor,1
Brewery Labour Unemployed,1
Brewery Labourable,1
Brewery Labourer (Pensioned),1
Brewery Labourer Foreman,1
Brewery Labourer and Trade,1
Brewery Labourers,1
Brewery Labouror,1
Brewery Lady Clerk,1
Brewery Malt House Man,1
Brewery Merant O'Lark,1
Brewery Messenger In,1
Brewery Messengers,1
Brewery Office,1
Brewery Office Cleaner,1
Brewery Office Lady Clerk,1
Brewery Official,1
Brewery Rayman,1
Brewery Representative,1
Brewery Sawyer,1
Brewery Secretary,1
Brewery Stable Man,1
Brewery Stoker,1
Brewery Store Keeper,1
Brewery Time Keeper,1
Brewery Van Man (Driver),1
Brewery Works,1
Brewery agent,1
Brewery's Clerk,1
"Brewery, Labourer",1
Brewery-Labourer,1
Brewery-Manager,1
Breweryman,1
Brewerys Labour,1
Brewes Agent,1
Brewes Labourer,1
Brewey Laberor,1
Brewing Department Manager,1
Brewing Servt at Home,1
Brewiry Trade,1
Brewrey Worker,1
Brewry Carpenter,1
Brewry Drayman,1
Brewry Foreman,1
Brewry Labouryer,1
Brewry Pensioner,1
Brewry Workman,1
Brewy Clerk and R I. Consty Pensioner,1
Briad Server,1
Briader,1
Briar Pipe Maker,1
Brichlager,1
Brichlayer's Labourer,1
Brichlayers Labourer,1
Brichlyer,1
Brick,1
Brick - Layers Labourer,1
Brick - Yard Labourer,1
Brick Barner,1
Brick Bumer,1
Brick Burner in Brick Works,1
Brick Burnor,1
Brick Butner,1
Brick Care,1
Brick Caver,1
Brick Contractor,1
Brick Factory Engine Driver,1
Brick Factory Labourer,1
Brick Field Labour,1
Brick Field Labourer,1
Brick Ger,1
Brick L Labourer,1
Brick Labourer in Office,1
Brick Lagers Labourer,1
Brick Lahyler,1
Brick Lawer Labourer,1
Brick Lay and Labourer,1
Brick Layar,1
Brick Layer Apprents,1
Brick Layer Employed,1
Brick Layer Employs,1
Brick Layer General,1
Brick Layer Journey Man,1
Brick Layer Labouer,1
Brick Layer Labour,1
Brick Layer Store Mason,1
Brick Layer Working,1
Brick Layer and Employed,1
Brick Layer and Labourer,1
Brick Layer and Master,1
Brick Layer and Tiler,1
Brick Layer at works,1
Brick Layer's,1
Brick Layere,1
Brick Layers Labarour,1
Brick Layers Labey,1
Brick Layers Laboer,1
Brick Layers Labolr,1
Brick Layers Labor Unemployed,1
Brick Layers Laborer,1
Brick Layers Labourer out of Work,1
Brick Layers Labours,1
Brick Layers Labourser,1
Brick Layers Laon,1
"Brick Layers, Labourer",1
Brick Layors Laborer,1
Brick Layr Labourer,1
Brick Layrs Labours,1
Brick Lazer,1
Brick Leayer,1
Brick Leayers ?,1
Brick Lrs Labour,1
Brick Macker,1
Brick Maker Labourer,1
Brick Maker Master,1
Brick Maker Unemployed,1
Brick Merchand,1
Brick Merchant,1
Brick Molder,1
Brick Moulder-F Clay Works,1
Brick Painter,1
Brick Printer,1
Brick Safer,1
Brick Stonelayer,1
Brick Work Labourer,1
Brick Worker,1
Brick Works Clerk,1
Brick Works Manager and Engineer,1
Brick Yard Hand,1
Brick Yard Laboure,1
Brick Yard Stoker,1
Brick and File Manufacturer,1
Brick and House Mason,1
Brick and Labourer,1
Brick and Quarry Owner,1
Brick and Stone Layers,1
Brick and Stone Lyer,1
Brick layers Labourer,1
Brick maker,1
Brick-Burner,1
Brick-Laier,1
Brick-Layer Labourer,1
Brick-Layer Unemployed,1
Brick-Layer and Mason,1
"Brick-Layers, Labourer",1
Brick-Works Labourer,1
Brick-layer,1
BrickLayer,1
Brickayer Labourer,1
Brickburner,1
Brickdipper,1
Bricker,1
Brickfield Labor,1
Brickfield Manager,1
Brickl Layers Labourer,1
Bricklabours,1
Bricklaers Labourer,1
Bricklair Labours,1
Bricklalyer,1
Bricklar,1
Bricklare,1
Bricklass Labourer,1
Bricklaver,1
Bricklay Labor,1
Bricklayar Uneply,1
Bricklaye's Labourer,1
Bricklayer (Boy),1
Bricklayer (Farm),1
Bricklayer Appren,1
Bricklayer Apprent,1
Bricklayer E,1
Bricklayer Employ,1
Bricklayer Employd,1
Bricklayer Emply,1
Bricklayer General Labourer,1
Bricklayer L,1
Bricklayer Lab,1
Bricklayer Laboure,1
Bricklayer Out of Work,1
Bricklayer Rangesetter,1
Bricklayer Unemployment,1
Bricklayer Unemplyed,1
Bricklayer Unped,1
Bricklayer Warder,1
Bricklayer and Farmer,1
Bricklayer and Labourer,1
Bricklayer and Stonemeson,1
Bricklayer and c,1
Bricklayer at School,1
Bricklayer laber,1
Bricklayer labourer (out of Employment),1
Bricklayer not Working,1
Bricklayer out of Work,1
Bricklayer unemployed,1
Bricklayer's Assistant,1
Bricklayer's G. Labourer,1
Bricklayer's L,1
Bricklayer's Lab,1
Bricklayer's Labourer Unemployed,1
"Bricklayer, Not Attending School",1
Bricklayer-Master,1
Bricklayer-Unemployed,1
Bricklayers - Labourer,1
Bricklayers Attendant,1
Bricklayers General Labourer,1
Bricklayers Huds Man,1
Bricklayers Labers,1
Bricklayers Labor,1
Bricklayers Labouer,1
Bricklayers Laboure,1
Bricklayers Labourer (Unemployed),1
Bricklayers Labourer Unemployment,1
Bricklayers Labourler,1
Bricklayers Labourr,1
Bricklayers Labr,1
Bricklayers Labror,1
Bricklayers Labur,1
Bricklayers Laburor,1
Bricklayers Set Boy,1
Bricklayers Son,1
Bricklayers Unemployed,1
Bricklayers labourer,1
"Bricklayers, Labourer",1
Bricklayes,1
Bricklayes Laboure,1
Bricklayrs Labourer,1
Bricklayrs Labourers,1
Bricklayrs Labr Unemployed,1
Bricklayson Labourer,1
Bricklear,1
Brickler,1
Brickler Labourer,1
Brickler Unemp,1
Bricklers Laborer,1
Bricklers Labourer,1
Brickleyr,1
Brickloyer's Labourer,1
Brickmaker Master,1
Brickmakr and Farmer,1
Brickman,1
Brickmanufacturer,1
Brickmoulder and Agricultural Labourer,1
Brickretter,1
Bricks Labouer,1
Bricks Works Labourer,1
Brickseller,1
Bricktown,1
Brickwork Laborer,1
Brickyard Labour,1
Brickyard Manager,1
"Brickyard, Labourer",1
Briclayer,1
Briclayer Unemployed,1
Bridewell Matron,1
Bridewell Pensioner,1
Bridge Builder Out of Work,1
Bridget Lydon,1
Bridklayer-Foreman,1
Bridle Bit Maker,1
Briek Stile Layer and Range Setter,1
Brier Layer,1
Brigade Pension Army Medical Staff Retired Mc. MB T C D,1
Brigade Staff Pensioner R.H.A,1
Brigade Surgeon,1
Brigade Surgeon Army,1
Brigade Surgeon Lt Colonel Army Medical Staff Retired List,1
Brigade Surgery St Col (Retired) Bombay Army,1
Brigd Van Driver,1
Bright Fireman,1
Brightener in Biscuit Factory,1
Brigidine Postutant,1
Brik Bank Manager,1
Briler Maker,1
Briliff,1
Briliter,1
Brilley Linen,1
Briotlayer,1
Brishmaker,1
Brisk Layer,1
Briskyard Labourer,1
Britcher,1
British Armey Leutioner,1
British Army Pensioner,1
British Army Royal Reserve Man,1
British Infantry Retired Wart Officer H.M.S School Attendance Officer,1
British Naval Pensioner,1
British Navy,1
British S. A Police,1
British Service Military Pensioner,1
British South African Police,1
British Superintendent National B. Trust Ltd London Eh,1
British Wine Maker,1
Britton Holer,1
Briver Pilot,1
Bro,1
Broad Cloth Weaver,1
Broad Hemming,1
Broad-Loom Weaver,1
Broather,1
Brocher and Clothien,1
Broke,1
Broker (Stock and Bonds),1
Broker ? and Furnitur,1
Broker Assistant,1
Broker Clerk,1
Broker Co Timber Merchant,1
Broker Furniture,1
Broker Insurance,1
Broker and Commission Agent,1
Broker and Dealer,1
Broker in Second Hand Clothes,1
Broker out of Employment,1
Broker's Agent,1
Broker's Clerk,1
Bronaion Dealer Clerk,1
Broner and Farmer,1
Bronzer in Printing Trade,1
Brooker,1
Broom-Maker,1
Bross Mill Polisher,1
Brother Ass Ag in Farm,1
Brother Assistant,1
Brother in Law to Head,1
Brother in law,1
Brother of Farmer,1
Brother of the Christian Sehorld ?,1
Brother to the Farmer,1
Brothers Leep,1
Brothers Son,1
Brothr,1
Brotter,1
Brought up to Farming Under Guardian Shop,1
Browery Labourer,1
Brown Cloth Finisher,1
Brown Linen Weaver,1
Brown Linnen Weaver in Mill,1
Brown Room Clerk,1
Brown Room Foreman in Bleach Grocers and Dye Works,1
Brown Saddler,1
Brown St School,1
"Brown, Linen Weaver",1
Brres Moulder,1
Brtcher,1
Bruch Maker,1
Bruers Dray Man,1
Bruider Rope Works,1
Brunk Maker,1
Brus Maker,1
Brush - Maker,1
Brush Agent,1
Brush Borer,1
Brush Draugher,1
Brush Drawing,1
Brush Drower,1
Brush Factory Messenger,1
Brush Factory Worker Brush Drawer,1
Brush Maker App,1
Brush Maker Master,1
Brush Making,1
Brush Manuf,1
Brush Manuf. Salesman,1
Brush Manufact,1
Brush Manufactured,1
Brush Manufacturer Manager,1
Brush Manufactury,1
Brush Mill Worker,1
Brush Paker,1
Brush Shop Assistant,1
Brush Traveller,1
Brush maker,1
Brush manufacter,1
Brush-Drawer,1
Brush-Maker (Master),1
Brush-Maker Unemployed,1
Brushborer,1
Brushdraw,1
Brusher in,1
Brusher in Clothing Factory,1
Brusher in Mill,1
Brusher in Spning Mill,1
Brushing in Mill,1
Brushmak,1
Brushmaker App,1
Brushmaker Apprentice,1
Brushmaker Master,1
Brushmaker Unemployed,1
"Brushmaker,- Master",1
"Brushmaker,-Master",1
Brushmaker-Master,1
Brusk Maker,1
Brusk maker,1
Bruticher,1
Brweres Labourer,1
Brwery Carter,1
Brwery Clerk,1
Brwery Hard Unemployed,1
Brwery Man,1
Brweson,1
Brwrey Labour,1
Brwry Labourer,1
Brwy ? Labourer,1
Bry Labourer,1
Bryant Labour,1
Bryeman on Farm,1
"Bsc, M. Inst. C.E. Chief Engineering Inspecter Lord Government Board Ireland",1
Bsmith,1
Bt Assistant,1
Bt Builder Farmer,1
Bt Machinist,1
Bt. R.I.R,1
Btelcher Apprentice,1
Btm Coast Guard,1
Btm H M Coart Guard,1
Btm H M Coartguard,1
Btman Coast Guard,1
Btmn C Guard Siglman,1
Bu?ssness Girl,1
Bucher Assistant,1
Bucher Poritta,1
Bucher Porter,1
Bucher Wife,1
Buchers Assistant,1
Buchers Asstant,1
Bucicle Agents Messenger,1
Buck Binder,1
Buck Layer,1
Bucker,1
Bucter,1
Bucther,1
Budder Labiour,1
Buddler in Iron Works,1
Budler Labourer,1
Buertien,1
Bugark Surgeon Retired Ireland J P /r County Wexford,1
Buglar of Y. L. O Soldier,1
Bugler,1
Bugler (Infantry),1
Bugler 4/R I Refles Downpatrick,1
Bugler R I Rifle,1
Bugler R.I. Rifles,1
Bugler Rifle Bde,1
Bugler in R. I. Rifles,1
Bugler-Scottish Rifles,1
Bugler. (Infantry),1
Buider Labourer,1
Buiderer Labourer,1
Buiders Labourer,1
Build Assistant,1
Buildars Labourer,1
Builde Contractor,1
Builder (House),1
Builder (House) Contractors,1
Builder (Stonemason),1
Builder - Master,1
Builder Apprentice,1
Builder Apprenties,1
Builder Clerk,1
Builder Clerk of Works,1
Builder Coal and Timber Merchant,1
Builder Contracter,1
Builder Contractor and Merchant,1
Builder Employed,1
Builder Farm,1
Builder House (Master),1
Builder House Builder,1
Builder In,1
Builder Junior Clerk,1
Builder Labour General,1
Builder Laboure,1
Builder Labourers,1
Builder Labr,1
Builder Loberers,1
Builder Maker at Works,1
Builder N D C,1
Builder Scholar,1
Builder Shopkeeper Farmar,1
Builder Unemployed,1
Builder Wife,1
Builder a Labourer,1
Builder and Carpenter (Employed),1
Builder and Civil Engineer,1
Builder and Clerk of Works,1
Builder and Co,1
Builder and Coneatuer,1
Builder and Construction,1
Builder and Contactor,1
Builder and Contr,1
Builder and Contract,1
Builder and Contractor Spirit Grocer,1
Builder and Contructor,1
Builder and Farmers Son,1
Builder and Hardware Merht,1
Builder and Labourer,1
Builder and Mason,1
Builder and Master Carpenter,1
Builder and Publican,1
Builder and Quarry Owner,1
Builder and Shop Fitter,1
Builder and Shopkeeper,1
Builder and Stone Mason,1
Builder and Stonecutter,1
Builder and Timber Merchant,1
Builder and Town Surveyor,1
Builder and Vintner,1
Builder and c,1
Builder clerk,1
Builder of ? Apprentice,1
Builder of Houses,1
Builder or Carpenter Master,1
Builder's Accounting Clerk,1
Builder's Book-Keeper,1
Builder's Carpenter,1
Builder's Draughtsman,1
Builder's Farmer,1
Builder's Labeour,1
Builder's Laberor,1
Builder's Labours,1
Builder's Labr,1
Builder's Leabourer,1
Builder's Line Keeper,1
Builder's Lobourer,1
Builder's Time Keeper,1
"Builder, Labour General",1
"Builder, Shopkeeper",1
Builder-Slater,1
Builderer,1
Builderer Labour,1
Builderer Labourer,1
Builderer's Labour,1
Builderer's Labourer,1
Builderes Labourer,1
Builders Accountant,1
Builders Assist,1
Builders Attendant,1
Builders Book,1
Builders Book Keeper,1
Builders Carder,1
Builders Caretaker,1
Builders Clarke,1
Builders Clerk (Unemployed),1
Builders Clerk Graduate Un? of Ireland,1
Builders Clerk Unemployed,1
Builders Clerk and Carpenter,1
Builders Daughter,1
Builders Dragman General Labourer,1
Builders Drain Layer,1
Builders Engine Driver,1
Builders Foreman (Carpenter),1
Builders Lab Unemployed,1
Builders Labaourer,1
Builders Laberor,1
Builders Laboroure,1
Builders Labou,1
Builders Labouer Unemployed,1
Builders Laboure Un?eloy,1
Builders Labourer unemployed,1
"Builders Labourer, (idle)",1
Builders Labourer-in Charge of Horse and Cart,1
Builders Laboures,1
Builders Labourey,1
Builders Labourr,1
Builders Lanbors,1
Builders Larbour,1
Builders Laubour,1
Builders Laubourer,1
Builders Laundress,1
Builders Managering Clerk,1
Builders Manger,1
Builders Mechanic,1
Builders Mgr,1
Builders Night Watchman,1
Builders Overseer,1
Builders Packer Labourer,1
Builders Scaffolder,1
Builders Scaffolling,1
Builders Son,1
Builders Steam Crane Driver,1
Builders Stone Cutter,1
Builders Storeman,1
Builders Surveyor,1
Builders Tailoress,1
Builders Timekeeper,1
Builders Vanman,1
Builders Wife,1
Builders and Contractor,1
Builders and Labourer,1
Builders's Labourer,1
Buildin Contractor,1
Building Art quantity Servayor,1
Building Carpenter,1
Building Clerk of Work Irish Lights Service,1
Building Constractor,1
Building Contactor,1
Building Contanctor,1
Building Contract,1
Building Contractor (Carpenter),1
Building Contractors,1
Building Contractors Apprentice,1
Building Contractors Foreman,1
Building Contractors Manager,1
Building Contrator,1
Building Engineer,1
Building Foreman of Works,1
Building General Contractor,1
Building House Keeper,1
Building Laborer,1
Building Surveyors Clerk,1
Building Trade Bricklayer,1
Building Trade Commercial Clerk,1
Building Trade Handyman,1
Building and Contractor,1
Building and Farmer,1
Building and Painting Contractor,1
Buildings Forewoman in Linen,1
Buildres Labour,1
Buildurs Labour,1
Buillders Labourer,1
Builter and Contractors Labourer,1
Buiscet Baker,1
Buiscuit Baker,1
Buiscuit Factory Hand,1
Buiscuit Maker,1
Buisket Factory,1
Buisness Shop Assistant Grocery,1
Buisness at Home,1
Buisness pedlar,1
Buissines,1
Buissiness,1
Buissness at Home,1
Bulcher,1
Bulder,1
Bulder labourer,1
Bulders Labour,1
Buldier Laborer,1
Bulider,1
Bullard Marker,1
Buller,1
Buller Domestic Servant,1
Buller Maker,1
Buller in Mill,1
Bullie to Harrison,1
Bullock Man,1
Bulter Domestic S.,1
Bulter Domestic Servant,1
Bulter Merchant,1
Bulter of Genl Sergant,1
Bulter-Dom Svt,1
Bulterer's Messenger,1
Bulting Engineman,1
Bultrer,1
Bummono Server,1
Buncher in Linen Factory,1
Buncher in Spinning Factory,1
Bundeler,1
Bundlay Master,1
Bundleing Cleached Yarn,1
Bundler Bleachulds,1
Bundler Mill Worker,1
Bundler and Timekeeper in Factory,1
Bundler in Bleach Works,1
Bundler in Factory,1
Bundler in Flax Factory,1
Bundler in Flax Mill,1
Bundler in Flax Spinning Mill,1
Bundler in Linen Factory,1
Bundler in Linen Warehouse,1
Bundler in Rope Works,1
Bundler in Spning Mill,1
Bundler of Yarn,1
Bundlier,1
Bundling,1
Bundling Master in Flax Spinning Mill,1
Bundling Master in Mill,1
Bundling Room Yarn Works,1
Bundling Yarn,1
Bunter's Coy,1
Burcher,1
Burdler Flax Yarn,1
Burial Clerk,1
Burkine-Maker,1
Burler in W Mill,1
Burler-Domestic Servant,1
Burles of Cloth,1
Burlet in Woollen Factory,1
Burman,1
Burnisher (Jewellers),1
Burnks Manager,1
Burp Maker,1
Burrack Warden Army Service Crops,1
Burrister Now in Practising,1
Burrler in Factory,1
Bursaequeens College Belfast,1
Burser,1
Burser of College Member of Religion Order-Priest,1
Bursh Maker,1
Burst Income,1
Burtcher,1
Bus Boy,1
Bus Man,1
Bus Man D Servant,1
Bus-Man,1
Buscut Factory,1
Busdriver,1
Busines Manager,1
Busines Shop,1
Busines of House,1
Business (Ironmonger),1
Business (Publicans) Assistant,1
Business (Purveyor),1
Business ? Establishment,1
Business Appentice,1
Business Clerk in Linen,1
Business Cooked Meat Store,1
Business Dealer in Provisions,1
Business Draper,1
Business Draperess,1
Business Dunalley,1
Business Girl Biscuit Factory,1
Business Girl Milliner,1
Business Household,1
Business Lady in Millinerey,1
Business Man (Paper Trade),1
Business Man Chandler,1
Business Man Public House,1
Business Man Publican,1
Business Manager of Linene Manufactory,1
Business Manager of Machinery Tone and Color Business,1
Business Manger Livery Stable,1
Business Mangt to Father,1
Business Milliner,1
Business None,1
Business Place,1
Business Porter,1
Business Servant,1
Business Shop,1
Business Spirit,1
Business Trade,1
Business Wareroom,1
Business Wife,1
Business Woman,1
Business at Book Store,1
Business gril at home,1
Business in Boot Shop Assistant,1
Business in Linen Factory,1
Business in Wine and Spirit,1
Business lady,1
Business manager,1
Business of the House,1
